platform,komentar,timestamp,sentimen
twitter,"lu ngomong gitu klo yang miskin nya 200 atau 100 orang make sense lah tpi klo udah puluhan juta ya lu ga bisa nyalahin mereka gila apalagi nyurug buat vasektomi, yasalahin pemerintah nya karena ga hadir dalem keadaan kek gini.",2025-05-02T05:54:12.000Z,
twitter,Mau bawa2 ayat nih? Vasektomi hukumnya haram lho,2025-05-02T05:53:36.000Z,
twitter,"nah iya, diluar pro atau kontra, menghubungkan kata vasektomi & kata memberantas ini agak terlalu radikal",2025-05-02T05:53:12.000Z,
twitter,gak semua orang miskin punya sosmed kakak. Gak semua ada posyandu. Programnya juga kadang ada kadang nggak. kalaupun mau diadain harus minta sumbangan ke warga. Pajak aing kamana? Bukannya benerin program eh malah nyuruh vasektomi. Kan konyol. ,2025-05-02T05:53:10.000Z,
twitter,"Akhirnya sesuatu yang dapat membersihkan TL

TL baru baru ini isinya soal vasektomi semua, butuh sedikit istirahat wkwkwk",2025-05-02T05:53:06.000Z,
twitter,hadeh beneran perlu dikasih pendidikan yg baik ya negara ini klo ada pemikiran vasektomi=potong biji ,2025-05-02T05:52:46.000Z,
twitter,"Vasektomi emg salah sagu opsi KB yg oke, apalagi buat keluarga yg udh punya anak. Tapi yg ngerti kalo itu bagus ya yg punya ilmunya. Org miskin g KB karena mereka ngga ngerti, dan kalopun dikasih tau ttp ngga ternalar sama mereka karena latar pend. mereka rendah.",2025-05-02T05:51:00.000Z,
twitter,"Semua jg ada potensi, tp yg pasti memandulkan itu hanya vasektomi dan tubektomi.. pilihan kb lain untuk cowo maksudnya, kondom dgn segala variasi modelnya, sistem kalender, hs terputus.. ga ada gw sebut pil kb atau suntik kb.",2025-05-02T05:49:41.000Z,
twitter,"Ada:
1. vasektomi
2. Kastrasi/ dikebiri
3. Amputasi batang pen*s
Silakan googling dan dicari artinya satu per satu ya..kira2 lebih baik yg mana?",2025-05-02T05:49:18.000Z,
twitter,Vasektomi itu Haram,2025-05-02T05:48:29.000Z,
twitter,"diluar konteks vasektomi atau apalah itu, miskin ada parameternya, bodoh parameternya apa? bahkan bodoh & miskin seringkali berbanding lurus ga si?",2025-05-02T05:47:07.000Z,
twitter,"makanya gencarkan melalui pendidikan. Bukan vasektomi paksa yang bersifat diskriminatif. Kalau opsional mungkin masih diterima. Lah, ini mah dipaksa.",2025-05-02T05:46:44.000Z,
twitter,Vasektomi = potong biji?,2025-05-02T05:46:43.000Z,
twitter,"KB wanita=
merusak hormon
wajah kusam
BB meningkat
resiko terkena kanker
resiko miom,kista dll
*yg nggak cocok bisa
pusing
pendarahan
sedangkan vasektomi nggak ada efek yg membahayakan ",2025-05-02T05:46:32.000Z,
twitter,Vasektomi itu bukan kebiri. Terus apa alasanmu ga terima? Toh ini sukarela juga bukan di paksa. Kalo ga mau ya gapapa tapi jangan terima bansos. Bansos hanya untuk orang2 miskin. Menurutmu apa? Wanita aja yg disuruh KB kalo gitu?,2025-05-02T05:46:18.000Z,
twitter,"kebiri, kalo vasektomi makin jadi tuh orang anjir",2025-05-02T05:46:00.000Z,
twitter,"Gak aneh.

Mbaknya yg kemaren itu ngajak pria2 buat vasektomi. Yg ngerasa pria (dan sebagian wanita) ngamuk krn ngerasa bagian yg disuruh.

Klo yg KDM, yg diwajibkan orang miskin. Yg ngerasa gak masuk kategori okok aja.

Intinya, ""selama bukan gue"" pasti gue dukung.",2025-05-02T05:45:49.000Z,
twitter,Ya solusinya dari dinsos goblok. Child protective services. Bukan wajib vasektomi. KDM ini fasis kanan yang malas bikin program. Goblok banget anjing. Pemetintah males kerja malah dinormalin. Pada kaga sadar diadu domba horizontal pake perselisihan kelas. Tolol.,2025-05-02T05:44:18.000Z,
twitter,"karena penerima bansos rata-rata orang susah kan kak? KDM mau mereka jgn tau nya bikin anak doang, tapi juga harus bisa mencukupi kebutuhan anaknya. kalau gabisa ya STOP bikin anak. emangnya ga cukup punya anak dua? itupun vasektomi jg bisa buat yg udh pnya anak lbih dri 2.",2025-05-02T05:43:18.000Z,
twitter,"Vasektomi juga dosa, menelantarkan anak juga dosa.  Kamu jangan standar ganda.  Yang bener adalah bansos tanpa vasektomi",2025-05-02T05:43:05.000Z,
twitter,"oke oke, keluar kemiskinan dengan vasektomi? mustahil lah, 20 juta orang di vasektomi trus tetep aja akses sekolah susah kesehatan susah pekerjaan susah. yakin keluar dri kemiskinan?",2025-05-02T05:37:19.000Z,
twitter,"Realistis aja lah, himbauan buang sampah aja ga digubris, kasih tau skrg bsk nya buang lagi. Apalagi sosialisasi vasektomi? Angin lewat doang itu mah wkwk Emg hrs dipaksa",2025-05-02T05:37:06.000Z,
twitter,"Benar negara berkewajiban membantu masyarakatnya, tp kl yg dibantu malah nambah anak mulu (nambah beban hidup lg) padahal sudah dibantu krna ga mampu ya namanya goblok!! Mikir lah udh pake bantuan krna hidup lu tuh ngepas malah bertingkah! Lu tu cm kesenggol ego Krna vasektomi",2025-05-02T05:36:49.000Z,
twitter,"Hukum mati lah, ngapain vasektomi doang.",2025-05-02T05:35:41.000Z,
twitter,"td setelah diskusi sama gemini akhirnya nemu poinnya bahwa vasektomi cuma menyembuhkan gejalanya doang, ga sampe ke akar permasalahan",2025-05-02T05:35:19.000Z,
twitter,Kalau prioritasnya cuma vasektomi beberapa puluh tahun lagi bisa depopulasi. Bingung lagi akhirnya mendatangkan tenaker dari luar negeri kyk jepang dan korsel,2025-05-02T05:34:00.000Z,
twitter,emangnya yg melakukan atau mengimplementasikan perintah tsb bknlah pemerintah? melainkan diri loe? masalah simple begini saja ngak paham. ikut²an nimbrung vasektomi segala ke laut aja dah loe ngangong ikan.,2025-05-02T05:33:07.000Z,
twitter,"Jangan vasektomi, harusnya dikebiri",2025-05-02T05:32:21.000Z,
twitter,"Tanggapi Rencana Dedi Mulyadi Syaratkan Vasektomi untuk Terima Bansos, Ketua MUI: Islam Larang Pemandulan Permanen",2025-05-02T05:31:33.000Z,
twitter,Tau vasektomi ga sih?,2025-05-02T05:30:33.000Z,
twitter,Wacana Vasektomi Gubernur Demul Dicap MUI Sebagai Haram https://publica-news.com/berita/daerah/2025/05/02/71231/wacana-vasektomi-gubernur-demul-dicap-mui-sebagai-haram.html…,2025-05-02T05:30:08.000Z,
twitter,Gak tahu mas. Kalau di luar jabar sih nggak ya.. Apalagi demul dah mulai offside soal Vasektomi,2025-05-02T05:29:49.000Z,
twitter,"Kebijakan vasektomi KDM cacat ?? 

1. Buat ngatasin kemiskinan bukan dr orangnya.tapi dr prosesnya. 
2. Mendahului sang pencipta...oiya KDM ga percaya sang pencipta ya soalnya bikin kebijakan kok seakan akan mendahului sang pencipta. 
3. Kan dah punya anak ... lah ini lagi ..",2025-05-02T05:28:07.000Z,
twitter,"Iya dia yg beranak pinak kaya kelinci tp negara yg suruh tanggung
Ga merenggut ham jg lah wong ga diwajibin vasektomi asal ga minta bansos
Lagian kan katanya orang miskin hiburannya cm itu, lah kl uda vasektomi jd tenang dong",2025-05-02T05:26:18.000Z,
twitter,Iya berlebihan dipikir mau holocaust. Abis di vasektomi jg hidup normal.,2025-05-02T05:25:05.000Z,
twitter,"MUI Jabar Buka Suara soal Vasektomi Usulan Dedi Mulyadi: Insentif KB Boleh, tapi Sesuai Syariat",2025-05-02T05:25:00.000Z,
twitter,"Ya itu kan masalah sosial. Kalau pemerintah menghimbau cowo vasektomi itu gak masalah. Kaal mewajibkan itu yang jadi masalah.

saya juga gak suka sama yang gak mau kerja, tapi sekali lagi itu bukan yang saya permasalahkan. Mau cewe cowo kalau malas juga masalah.",2025-05-02T05:24:34.000Z,
twitter,"Sbnrnya ga maksa sih, cuma kerja samanya tolong. Klo ga mau vasektomi ya minimal nafsu nya di minimaliir kek. 

Apa vasektomi buat miskin doang yah? Yg kaya apakah ada?",2025-05-02T05:23:12.000Z,
twitter,"""Ketika temenku melakukan penyuluhan gratis sebagai bentuk testi yg mendapatkan keuntungan dari gerakan vasektomi gratis dari BKKBN, kalian ngamuk.""

May I have any proof of said claim, please?",2025-05-02T05:22:59.000Z,
twitter,Kementerian Kependudukan Ikut Fatwa MUI soal Vasektomi Syarat Bansos,2025-05-02T05:22:58.000Z,
twitter,"Semua kb selain vasektomi, tubektomi",2025-05-02T05:22:54.000Z,
twitter,"red flag emg kebijakan vasektomi buat syarat bansos, tapi.. aktivis~ mestinya sadar jg, ""bonus demografi"" itu bom waktu yg nyata bakal kejadian

question ish: tu aktivis~dah siap blom klo anaknya-cucunya (bhkan sendirinya di masa tuwir) ngalamin efek jele populasi kebanyakan? #eh",2025-05-02T05:22:03.000Z,
twitter,"ga benci nder, tapi klo di lihat dari permasalahan di atas sampai bahas vasektomi itu, semisal memang tidak mampu secara finansial alangkah baiknya membatasi angka kelahiran di dalam keluarga, apalagi di negara kita yang masih berflower ini",2025-05-02T05:21:07.000Z,
twitter,"Padahal kan vasektomi tuh kb, biar anak2 yg lahir dalam kemiskinan menurun. Bukan org miskin di round up ke kamp trus di gas. Kyk berasa mau dibinasakan aj. Sakit aj mungkin nggak, org di anestesi",2025-05-02T05:20:38.000Z,
twitter,kalau miskin ya jangan beranak Mulu . Nanti anak Lo sekolahnya dimana ? Makan apa? Jadi lingkaran setan . Ente beruntung aja keputus dari Rante itu . Lagian vasektomi kalau udah anak 1/2 kan ? Itu cukup .  china aja begitu . Kalau gak mau ya gausah ambil bansos .,2025-05-02T05:20:15.000Z,
twitter,Pedofilia disuruh vasektomi??? ,2025-05-02T05:19:52.000Z,
twitter,"Hal yang saya sepakat ttg  kebijakan vasektomi KDM.
1. Dibebankan pada suami
2. Syarat bansos bagi yg sudah banyak anak (bayangin anak udah lima masih mau bikin anak dan ngarep bansos terus)",2025-05-02T05:19:23.000Z,
twitter,pahamin dulu vasektomi itu kayak gimana sebelum ngetik sterilisasi sterilisasi kocak bgt,2025-05-02T05:19:17.000Z,
twitter,lagian daritadi lu kenapa deh bawa bawa sterilisasi? gausah berlebihan. vasektomi itu cuma diiket yang suatu saat kalo mau punya anak lagi bisa dilepas iketannya. kecuali kalo kontolnya dicopot atau yg perempuan rahimnya diangkat itu baru namanya sterilisasi.,2025-05-02T05:18:58.000Z,
twitter,tau vasektomi itu apa ga?,2025-05-02T05:17:54.000Z,
twitter,See? Setelah baca komen bs dsimpulkan org indonesia itu sbnrnya pada gak tau bedanya vasektomi dqn kebiri tp merasa pling tau di dunia,2025-05-02T05:16:24.000Z,
twitter,makannya gw setuju banget sama kebijakan KDM yg suruh vasektomi itu,2025-05-02T05:14:29.000Z,
twitter,"Hubungannya dama genosida apa? Genosida kan pembunuhan, menghabisi nyawa 1 kaum sampe habis. Vasektomi itu kb, pun itu dilakukan dengan syarat minimal sudah punya 2 anak. So ga nyambung samasekali",2025-05-02T05:13:49.000Z,
twitter,"Kalau lu berpandangan itu atas nama penghargaan thd istri its ok...
Tapi jika cara pandang lu sampai bikin lupa diri, seolah olah lu benar melakukan apapun demi istri itu masalah, apalagi ini gubernur sampai seolah olah mengancam mencabut bansos kalau g vasektomi!!!
ITU BAHAYA!!!",2025-05-02T05:13:05.000Z,
twitter,"2.1 ini kan dihitung seindonesia, sementara yg jd konteks vasektomi itu jawa barat aja yang memang birth ratenya paling tinggi yaitu 164 rb kelahiran selama 6 bln dibandingkan provinsi lain yang angkanya 10-20 rb per 6 bulan. -",2025-05-02T05:12:22.000Z,
twitter,Lu ceramah orang miskin jgn vasektomi paksa tapi pake survivorship bias..,2025-05-02T05:12:01.000Z,
twitter,"Bener. Dri pov penguasa malah bukan hal yg bagus klo pada vasektomi. Cheap labor, suara yg bisa dibeli, buzzer, dapet dri mana klo bukan dri org susah? Justru tumben2an nih ad jalan bagus yg ditawarkan org pemerintah",2025-05-02T05:11:08.000Z,
twitter,"Berarti premisnya sama kalo begini ya kak. Jika A anak dr keluarga bodoh dan sudah punya kakak/adik, si A akan paksa orang tuanya untuk vasektomi. Biar tidak melahirkan kebodohan lebih banyak",2025-05-02T05:10:54.000Z,
twitter,"Vasektomi masih bisa ngaceng, cuman ga bisa hamil aja",2025-05-02T05:09:44.000Z,
twitter,"Ya, vasektomi bisa dikembalikan melalui prosedur bedah mikro seperti vasovasostomi atau vasoepididimostomi. Tingkat keberhasilan bervariasi (60-95%), tergantung waktu sejak vasektomi (lebih baik dalam 10 tahun), keahlian dokter, dan faktor seperti usia pasangan. Kehamilan mungkin",2025-05-02T05:08:42.000Z,
twitter,"bukan strelisisasi massal ya jangan dilebih-lebihin, dariawal emg kalo miskin gausah punya anak banyak2. kalo udah mampu mental dan finansial, baru mereka bisa lepas tuh vasektomi. disini kan diharapkan supaya mereka tuh mampu dulu dgn fokus ke anak yg udh ada",2025-05-02T05:07:40.000Z,
twitter,"@grok
 apa vasektomi bisa dikembalikan?",2025-05-02T05:07:14.000Z,
twitter,"Iya itu pendidikan dulu dibenahi, usulan kayak dedi gabakal ngerubah apapun, malah nambah kemiskinan, karna paradigma yang lu sebutin udah menjadi hukum, dengan sdm yang sekarang gua yakin bakal lebih memilih kehilangan bansos daripada harus vasektomi.",2025-05-02T05:07:02.000Z,
twitter,"wkwkkwkkwkw, tanpa sadar lu ngakuin bahwa ini semuanya salah pemerintah dan vasektomi itu kebijakan yg dongo, rakyat miskin juga ga salah. thanks yah ",2025-05-02T05:05:04.000Z,
twitter,"KB buat perempuan aja gaada paksaan dan gak jadi syarat bansos, kenapa vasektomi malah dijadiin syarat bansos?",2025-05-02T05:04:08.000Z,
twitter,"Padahal KB, IUD, pil, suntik untuk cewek juga sama loh kerjanya sama vasektomi di pria. Kalo gitu selama ini program KB buat cewek juga haram kah?",2025-05-02T05:03:32.000Z,
twitter,"Lu udah baca berita aja masih gk ngerti masalahnya dimana, gua udah nunjukin kalo maksa vasektomi untuk dapet bansos itu nabrak konstitusi dan uu tpks dan ngelanggar ham. Gimana?",2025-05-02T05:03:30.000Z,
twitter,"Jadi engga setipa orang mikin ""harus"" vasektomi biar dpet banson, karna org miskin yg belum punya anak masa harus vasektomi?

Kebijakan ini muncul berawal dari temuan ada orang miskin di majalengka ounya 10 anak, dan sedang hamil yang ke 11, dan di beberapa tempat juga ada..",2025-05-02T05:02:37.000Z,
twitter,Loh ngapain kalo ga butuh bansos vasektomi. Cowo2 yang udah vasektomi biar mampu berhak dapet bansos dong wkwk,2025-05-02T04:59:56.000Z,
twitter,"KB untuk cwe di dukung, waktu laki laki di vasektomi ngamukk, anehhhh",2025-05-02T04:59:54.000Z,
twitter,"orang ekstrim setelah baca ini:
""vasektomi orang miskin dan orang bodoh!!!"" ",2025-05-02T04:59:51.000Z,
twitter,"gua udah kirimin referensi berita nya loh ketimbang elu yang cuma ngetik ngetik gajelas tanpa bukti wahai jenius, mana beritanya? mau liat dong kalo kdm secara spesifik bilang kb vasektomi bukan kb kb yang lain?",2025-05-02T04:58:34.000Z,
twitter,idk man vasektomi itu bukan memberantas. Bahasa twittard ini berlebihan banget. Itu kontrol kelahiran dibilang memberantas... kecuali org miskin dibom.,2025-05-02T04:58:18.000Z,
twitter,"Untuk KB, tetap harus persuasif, karena resikonya akan di tanggung oleh keluarga tersbut. Bukan mewajibkan. Contoh dikasih uang kalau mau vasektomi. Program seperti ini jalan kok pas orde baru.",2025-05-02T04:57:56.000Z,
twitter,"Oh ya, terus harus vasektomi juga mereka? Silahkan suruh mereka vasektomi wkwk",2025-05-02T04:57:30.000Z,
twitter,"Kalau nolak vasektomi, ya sudah, biarin aja. Nanti kalau pusing gak punya biaya buat mbesarin anak, tanggung sendiri. Gue sih nggak peduli",2025-05-02T04:56:47.000Z,
twitter,"Negara ngasih makan juga kaga ngatur vasektomi orang, aneh gk sih. Klo di negara lain ada tunjangan anak dll, sekolah dll. Jgn ngatur sih klo belum bisa menjamin atau meringankan hidup mereka. Bansos dan zakat aja yg harusnya di salurin mlh di pake, mlh di tilep. Skrg mau ngatur",2025-05-02T04:56:15.000Z,
twitter,Sender minta jawaban jujur knp ga mau vasektomi.. skrg dah dikasih jawaban jujur malah mencak2.. tolol apa gmn sih lu? Klo ga suka sama jawabannya ga usah nanya!,2025-05-02T04:55:52.000Z,
twitter,Pemalsu ijazah dan pembohong sdh menurunkan ke anak anak mereka..sebaiknya di Vasektomi juga..,2025-05-02T04:55:52.000Z,
twitter,kasisan cowok2 ternak mulyono mesti mau di vasektomi demi antri ,2025-05-02T04:55:03.000Z,
twitter,Biarin saja nggak vasektomi. Gue sih gak peduli.,2025-05-02T04:53:50.000Z,
twitter,"vasektomi bisa permanen loh dan pun bisa ga permanen, lu tetep aja intervensi tubuh orang gila. lagian seberapa persen jaminan itu penyakit kemiskinan di keluarga itu ilang.",2025-05-02T04:53:07.000Z,
twitter,"Lah malah bawa konteks ini, kan gue ga menafikan masalah jumlah anak, orang gue dari dulu pro Vasektomi juga, cuman kan dalam hal jangan dipaksa. Artinya situ ga paham bahwa ada masalah struktural yang belum diselesaikan kenapa kok ini bisa terulang2 terus2an.",2025-05-02T04:52:59.000Z,
twitter,"Efek vasektomi itu apa ke gak puas hubungan badan? Bukannya makin bebas?

ya kalau solusi saya cukup gak udah di kasih bansos kalau pemalas. Karena kan ini Karena bansos kan.",2025-05-02T04:52:30.000Z,
twitter,"gini bang itu orangtua yang nelantarin anaknya goblok gasih? bagi lu engga ya? makanya gapapa ya mereka punya anak terus ya? rasain dulu jadi anak anak dari orang kayak mereka.

buat vasektomi itu di bpjs juga ada aturannya, minimal 35 tahun, 2 anak.",2025-05-02T04:52:07.000Z,
twitter,Yg terhormat bapak Gilang. Mohon sebelum komentar silahkan cari tau dulu materi yg akan di jadikan komentar anda. Malu Indonesia darurat baca njir. Masa vasektomi di samain kaya kebiri. Kocak lu.,2025-05-02T04:51:58.000Z,
twitter,MUI Haramkan Vasektomi Jadi Syarat Penerima Bansos,2025-05-02T04:51:28.000Z,
twitter,Langsung aja dikebiri vasektomi,2025-05-02T04:51:04.000Z,
twitter,"Apa itu satu2nya cara, ya big No. Tapi sangat2 naif kalo bilang kebijakan vasektomi atau KB g berdampak. Pake common sense aja, ketika loe kekurangan, ya g mungkin nambah keturunan.",2025-05-02T04:51:01.000Z,
twitter,"Masa dapet bansos harus vasektomi...nanti warga miskin habis semua,gimana dapet suara lagi buat pemilu pemilu selanjutnya??",2025-05-02T04:50:56.000Z,
twitter,MUI Haramkan Vasektomi Jadi Syarat Penerima Bansos,2025-05-02T04:49:59.000Z,
twitter,"Emang efek vasektomi jadi gak bisa berhubungan badan? Tetap bisa kok, justru lebih bebas kan main celup.

tapi bukan itu yang case ditakutkan, casenya adalah bagiamana kalau dia berubah dan mau Punya anak lagi.",2025-05-02T04:48:52.000Z,
twitter,Bawa-bawa Allaah tapi menghalalkan vasektomi,2025-05-02T04:48:32.000Z,
twitter,"Ngga ada yang maksa kok. Kalo ga mau vasektomi juga gpp, berarti dianggap mampu dan ga perlu bansos. Kalo maksa, itu lu sampe disamperin ke rumah dan dibawa secara paksa, diikat dan diculik. Please deh, masa ga bisa bedain antara maksa dengan pilihan sendiri.",2025-05-02T04:48:23.000Z,
twitter,"(1) bansos itu memang untuk untuk miskin dan rentan miskin - untuk kelompok di desil terendah, bansos memang hanya akan meringankan beban

(2) ""orang yang lapar tidak bisa berpikir merdeka"" - ilusi vasektomi sukarela itu kacau dan paradigmanya 'kelompok marjinal harap tau diri'",2025-05-02T04:48:19.000Z,
twitter,"vasektomi bukan pemandulan permanen, kalo emang mau tinggal buka ikatannya lagi. gitu ae koq repot .",2025-05-02T04:48:17.000Z,
twitter,"cari tau dl mas vasektomi itu apa, maluuu sendiri kan",2025-05-02T04:48:06.000Z,
twitter,"Vasektomi gak permanen.

Genosida itu ga batasin 2 anak cukup.",2025-05-02T04:48:02.000Z,
twitter,Malah seneng klo di vasektomi,2025-05-02T04:45:58.000Z,
twitter,"penerima bansos wajib vasektomi
pemberi bansos wajib poligami",2025-05-02T04:45:56.000Z,
twitter,"lariii ada opini jelek
giliran kb cewe lu ga blg tuh mengatur otoritas tubuh lolllll. lemah bgt pdhl cmn vasektomi doang msh bs ejakulasi. kb di cewe efeknya lebih banyak, gausah merasa paling tersakiti dah",2025-05-02T04:45:48.000Z,
twitter,"Pemerintah fokus ke efek, bukan ke akar masalah. Pembatasan kelahiran lewat vasektomi/KB memang bisa bantu dalam jangka pendek, tapi kalau ekonomi dan pendidikan tetap carut-marut, dampak jangka panjangnya tetap akan menyakitkan.",2025-05-02T04:44:50.000Z,
twitter,"lah lu mau keluar dari 3rd world country tapi penyakit kemiskinan aja kudu dipaksa vasektomi? yang bener mah benerin grassroot nya, provide them pendidikan,kesehatan, sama pekerjaan. masalah struktural lu hantem nya kesamping",2025-05-02T04:44:35.000Z,
twitter,mereka nih ngerti ga sih PERBEDAAN VASEKTOMI DAN KEBIRI??,2025-05-02T04:44:29.000Z,
twitter,"Bahkan secara otomatis pun jika kondisinya tidak memungkinkan lo sendiri akan memilih hal2 menahan jumlah anak tersebut tanpa harus dipaksa, ada kesadaran diri untuk vasektomi dan sebagainya.",2025-05-02T04:44:26.000Z,
twitter,MUI Haramkan Vasektomi Jadi Syarat Penerima Bansos #BNetwork,2025-05-02T04:44:01.000Z,
twitter,"Kalau ngerugiin perempuan gue juga teriak kenceng banget sih. Tapi disini kan suaminya di Vasek, dan vasektomi tetap bisa berhubungan kok. Dan kalau suaminya gak mau? Lah dulu mau jadi suami istri komunikasinya gimana coba?",2025-05-02T04:43:41.000Z,
twitter,"Apakah saya setuju dengan vasektomi bagi orang miskin? Kita bicara realita saja, realitanya gak ada anak yang mau terlahir miskin, dan berusaha keluar dari kemiskinan itu bukan hal yang mudah, harus jadi penipu dulu, jadi penjahat dulu",2025-05-02T04:43:37.000Z,
twitter,"emang ga ada tpi ya itu analogi aja bahwa kebijakan macem vasektomi tuh full of shit dan bukan nya cara ini  persis yang dipake hitler buat eugenika paksa buat non arya, so apa yg ngebuat beda antar hal ini sama genosida?",2025-05-02T04:42:15.000Z,
twitter,"buset, lu gak ngerti vasektomi?
astagaaaaa predator mah bagusnya di kebiri atau suntik mati ",2025-05-02T04:42:11.000Z,
twitter,"iya nih, masa iya usulan kebijakan vasektomi gaada S&K nya, pasti harus punya anak dulu baru berlaku kebijakan itu",2025-05-02T04:41:16.000Z,
twitter,"gw gak ngomongin programnya sih ya di sini. gw cuman bahas orang orang yang againts vasektomi terhadap rakyat miskin, masalah bagaimana pengaplikasian program ya emang terkesan kurang tepat. 

dan kalau kamu gak ngerasa you have mentioned it, coba baca screenshot mu sendiri.",2025-05-02T04:38:32.000Z,
twitter,Lah itu kan yg salah laki²nya krna gamau vasektomi. Malah nyalahin cewe lg,2025-05-02T04:38:02.000Z,
twitter,Belajar dulu deh vasektomi itu apa. Ada teknologi namanya google.,2025-05-02T04:38:01.000Z,
twitter,"baca, lu nyuruh mereka untuk vasektomi yang dimana itu bagian hak dari mereka untuk reproduksi dan mereka juga layak buat dapetin bansos tanpa persyarataan",2025-05-02T04:37:45.000Z,
twitter,"Mentang-mentang tau artinya vasektomi, patriarki, langsung gasss setuju tanpa paham sebenernya yang diperjuangkan itu keadilan seperti apa. Brain damage  emang kalo base ini lewat ",2025-05-02T04:37:23.000Z,
twitter,"yang karena mereka gak ngerti. gak diedukasi. Makanya pemerintah kudu edukasi. Dari ASI, gizi, dll. Bukan divasektomi. Tuh kan, banyak yang bisa kita lakukan selain vasektomi untuk bikin mereka sejahtera dan tidak menelantarkan anaknya",2025-05-02T04:37:20.000Z,
twitter,"Ya harusnya tetap gak bisa menghilangkan hak orang untuk selamanya.

kalau seandainya dia laki laki tapi menjadi ayah rumah tangga beneran. Sibuk mengurus rumah, masak dll tapi miskin. Kan gak harus di vasektomi juga.",2025-05-02T04:37:04.000Z,
twitter,"Heyy.. bodohhh vasektomi itu semacam kb untuk para lelaki woii… predator kya gini sih mending di hukum rajam, sebelum di rajam, di arak dlu keliling kampung, trs kasih madu sebadan badan dia biar di kerumunin semut merah trs baru di rajam!!",2025-05-02T04:36:38.000Z,
