platform,komentar,timestamp,sentimen
twitter,"vasektomi memang solusi, tapi harus atas kesadaran pribadi. bukan paksaan, apalagi yang maksa negara, lewat kebijakan yang merebut hak orang miskin atas pendidikan dan jaminan kesehatan.",2025-05-01T02:05:11.000Z,
twitter,"Lagian vasektomi itu syaratnya harus udh punya anak dulu, dan ada minimal usia anaknya juga baru boleh vasektomi.

Bansos beasiswa juga kan ditujukan ke anak, kalo blm ada anak ya buat apa dpt beasiswa dan gak usah vasektomi juga",2025-05-01T02:04:46.000Z,
twitter,"Vasektomi utk bansos dicounter minimal kasih sekolah gratislah.. lah kan udah ada itu sekolah gratis, dicounter lagi ya sekolah swasta harus gratis juga. Karepnya penduduk Indonesia itu semua gratis yak? Weeehh weehh weeehh",2025-05-01T02:04:27.000Z,
twitter,"iya kak. makanya menurutku memang harus di kaji lagi, jangan sampe mereka mau vasektomi biar dapet bansos aja. kalo kayak gitu, ya mereka ttp nyaman dalam kemiskinannya",2025-05-01T02:01:23.000Z,
twitter,"hadeh susah ngomong sama cowo patriarki, lagian itu syarat nya kalo udh punya min 2 anak goblogg. lu ga pernah liat apa orang yang (maaf) kurang mampu, terus anaknya banyak sampe mereka harus jualan diumur yang masih muda banget. dikira vasektomi bkal motong titit lu kali ya",2025-05-01T01:59:50.000Z,
twitter,"belum lagi kak, kalau misalkan program bansos harus vasektomi itu beneran di setujui dan berjalan, bisa aja dikecam sama  dunia karna melanggar HAM",2025-05-01T01:58:30.000Z,
twitter,"intinya lu takut dan gamau kalo harus vasektomi, straight to the point aja sih mas gausah bawa bawa orang miskin ",2025-05-01T01:55:13.000Z,
twitter,"aku pribadi sangat setuju dengan program vasektomi, tp dengan dikaitkannya dengan penerimaan bansos sepertinya harus dikaji lagi.",2025-05-01T01:54:43.000Z,
twitter,"Enggak, itu si alun kaya, bisa beliin anaknya rubicon. Tp anaknya jadi beban masyarakat, mukulin org lain. Harusnya yg diharusin vasektomi bukan cuma penerima bansos, krna ngebesarin anak itu bukan cuma harus kuat secara ekonomi aja",2025-05-01T01:53:11.000Z,
twitter,"Ya emg kalo miskin mau punya berapa anak sih??? Vasektomi pun harus udah punya 2 anak. mau punya berapa anak lagi? Mau beranak lagi tapi minta bansos tuh maksudnya 'kita tetep mau ngewe tembak dalem dan menghamili istri, tapi pemerintah yg urus anak kita' gitu?",2025-05-01T01:53:00.000Z,
twitter,"Kl cewe harus kb berarti gapapa? Tp kalo cowo ga boleh soalnya masuk ranah privat? Simply kl lu mampu berarti ga harus vasektomi, udah tuh gabakal deh diobrak-abrik ranah privat lu",2025-05-01T01:49:15.000Z,
twitter,bukan setuju atau engga vasektominya tapiapakah vasektomi itu dipaksakan atau engga. kontrasepsi kaya gitu tuh harus suka rela tanpa adanya tekanan. jangan sampe melanggar uu tpks,2025-05-01T01:48:43.000Z,
twitter,"Lapangan pekerjaan ditambahin, sulit bro kalau populasi gk terkontrol lo liat srilanka, pemeritntah susah payah ngebuat loker krn populasinya gak terkontol. Jd kesadaran rakyat harus ada. Kalau gak mau vasektomi ya sudah sadar diri 2 anak aja ckup. Nytanya apa bebal kan",2025-05-01T01:44:49.000Z,
twitter,"Gw sederhana aja.

Hal yg harus diperhatikan soal vasektomi ini adalah apakah pantas seorang anak dilahirkan untuk mengalami penderitaan oleh ketidaksiapan lingkungan tempat ia dilahirkan?",2025-05-01T01:44:09.000Z,
twitter,"Penerima vasektomi gratis itu dia harus sudah menikah dan punya 2 anak, udah sesuai saran negara. Terus kalau gamau vasektomi ya gausah terima bansos ege ribet amat hidup lu, hidup ngandelin bansos aja sok pengen punya anak? Mikir! kucing liar aja suntik mati kalau kebanyakan",2025-05-01T01:43:46.000Z,
twitter,"Iyaaa kalo kita liat sisi positifnya sih, sebenernya vasektomi bagus untuk menekan kelahiran dan ngajak laki-laki turut serta ke program kb. Jadi ga sepenuhnya kb itu dibebankan ke perempuan

Iyasih sekali lagi langkah kebijakannya harus bener-bener bijak, kalo cuman menekan-",2025-05-01T01:43:35.000Z,
twitter,"aturan harus vasektomi itu untuk dapetin bansos buat yang ga mampu, menurut kamu orang yg ga mampu itu bisa menghidupi anaknya jika terus beranak pinak tanpa dikontrol?

oke i admit it cara nya yg memaksa itu salah, tp menurut km harus gmn ya biar mereka mau vasek dgn sukarela?",2025-05-01T01:40:25.000Z,
twitter,"Pdl ya ada batasan min umur jg lho  harus punya anak 2, yg miskin blm punya anak ya gk ada kewajiban vasektomi. Lagian malah menguntungkan gk sih, gak takut kebobolan  dpt bansos. 2 anak aja cukup. Kenapa kok keknya takut banget vasektomi.",2025-05-01T01:38:55.000Z,
twitter,Makanya vasektomi harus disosialisasikan juga biar joss tapi ga pakai embel embel bansos ya,2025-05-01T01:38:11.000Z,
twitter,"Yg ditakutin syarat bansosnya kak, masa iyh anaknya dpt KIP bapaknya harus vasektomi, kalo bapaknya takut gimana? Kasian anaknya nanti jadi ga kuliah",2025-05-01T01:37:31.000Z,
twitter,"Terus kalo yang takut vasektomi, karena mereka gak tahu tentang vasektomi bagaimana, edukasi vaksin ajah pemerintah masih banyak yang gagal, apalagi vasektomi, masa mereka harus gak menerima haknya, terus hak mereka mau di kemanain, kemungkinan besar ya dikorupsi..",2025-05-01T01:24:14.000Z,
twitter,"Kalo orang miskin yang gak ter edukasi mana bisa dia berfikir logis sih.. sudahlah pendidikan kacau, mau makan haknya pun harus dituntut vasektomi..",2025-05-01T01:21:53.000Z,
twitter,"I know vasektomi wajib itu fasis, tapi harus mikir jg gimana caranya biar HAM ibu dan anak juga terpenuhi dalam waktu dekat. Ngatasin struktural itu prosesnya panjang, makin banyak ibu dan anak yg dikorbanin menunggu ini semua sampe merata dan stabil",2025-05-01T01:21:44.000Z,
twitter,"Jujur bingung baca soal vasektomi ini, tapi ini juga masuk akal. Diedukasi kalau suaminya tolol mendarah daging, yg kasian istri dan anak. Si ibu harus hamil terus2an, anaknya hidup kurang layak Emang short term dan long term harus jalan berbarengan biar nyelesein yg ini jg.",2025-05-01T01:18:32.000Z,
twitter,"Ya memang kacau juga MBG banyak kok yang keracunan, dan lu bayangin bapaknya mau terima bansos harus prosedur vasektomi dulu dan bisa jadi mereka puasa dan besoknya ketika anak harusnya senang karena dapet makan MBG malah keracunan makanan.. jangan terlalu kebijakan aneh kek gini",2025-05-01T01:17:14.000Z,
twitter,"Mohon baca artikel mengenai vasektomi dulu ya kak , prosedur ini tidak permanen, bisa dilakukan vasovasectomy. Ini bukan kebiri/steril. saya tidak setuju dengan pernyataan DM, tapi memang harus ada upaya untuk menggalakkan KB.",2025-05-01T01:14:10.000Z,
twitter,"dm bikin kebijakan vasektomi. jadi inget bestiku dari kecil, syarat kalo mau nikah ma dia si cowo harus mau vasektomi, alasannya ""cewe dah hamil, lahirin, msh dikasih beban kb yg ngobrakabrik hormon, fisik.""",2025-05-01T01:12:56.000Z,
twitter,"vasektomi sejak kapan dimandulin permanen, kan ada yg sistem ikat aja. tpi tiap thun harus cek ikatannya, klo dh longgar diikat lagi.",2025-05-01T01:12:43.000Z,
twitter,the essence dari kebijakan terkait syarat bansos harus vasektomi (setelah punya 2 anak) makes so much sense karena negara punya duit sebanyak apa sih buat menanggung dan memelihara orang kurang mampu yg terus beranak pinak. akan efektif kalau anaknya sedikit,2025-05-01T01:10:16.000Z,
twitter,"Ngga setuju orang yang katamu ""kurang mampu atau bahasa kasarnya kere miskin"" vasektomi, yang vasektomi itu harus orang kaya, pejabat korup, dan keluarga mulyadi mulyono.",2025-05-01T01:09:20.000Z,
twitter,"Orang kek gini tuh seolah bilang kalian semua harus vasektomi, kecuali saya. Berbeda dari kb yang lain, vasektomi ini sifatnya irreversible. Sekarang yang mau dilanggar cuman hak melanjutkan keturunan, nanti hak hidupnya sekalian. Orang miskin di negara ini emang lebih baik mat*",2025-05-01T01:05:50.000Z,
twitter,"BtW Kebijakan Vaseknomi itu tidak UU tentang syarat penerima bansos kok, kenapa harus dipaksa, padahal itu sudah jadi haknya orang miskin, nanti bisa jadi modus baru untuk alasan korupsi dari bansos yang tdk diberikan karena alasan vasektomi..",2025-05-01T01:02:14.000Z,
twitter,"Ituu kan udh ada syaratnya kak klk mau bantuan max punya 2 anak dan harus vasektomi untuk menekan angka kelahiran, kadang ada yg mau enaknya doang tapi pas jd ga mau bertanggungjawab, tapi klk ga mau vasektomi ya resikonya tidak dpt nerima bantuan karna dianggap mampu.",2025-05-01T01:01:07.000Z,
twitter,Syarat vasektomi minimal harus punya 2 anak.,2025-05-01T00:57:29.000Z,
twitter,"Gimana bisa vasektomi mau diwajibkan untuk orang miskin tapi anak anaknya orang miskin tersebut nantinya gak paham alat kelamin sendiri. Apa nanti mereka paham, besar nanti kenapa harus vasektomi?",2025-05-01T00:48:59.000Z,
twitter,Itu pilihan tidak memaksa harus vasektomi.,2025-05-01T00:43:42.000Z,
twitter,"Selain vasektomi, harus dibikin aturan juga buat tiap kepala keluarga penerima bansos dilarang merokok, kalo masih merokok ya gausah dikasih bansos. Buat beli rokok mampu tapi buat kebutuhan pokok kok minta bantuan.",2025-05-01T00:43:06.000Z,
twitter,"tadinya pemikiranku juga kaya km kak, tapi kalo di pikir pikir kan cewe selama ini KB karna kesadaran. kalo disni vasektomi kan kasusnya ""kalo mau bansos harus vasektomi dulu"" jatuhnya pemaksaan, blm lagi kali ternyata orang itu gatau vasektomi apa krna blm di sosialisasi",2025-05-01T00:42:57.000Z,
twitter,"kategori fakir miskin di 262/HUK/2022 kan sebanyak ituu... 
mau gak mau mereka harus di edukasi keras tentang kesadaran vasektomi bukan??",2025-05-01T00:40:33.000Z,
twitter,"diskursus vasektomi ini sebelumnya sempat rame perkara cowok rela vasektomi tpi ceweknya hamil sama cowok lain, dan respon orang"" di X pada kontra vasektomi. gk lama dari ini, muncul pernyataan kdm mengenai syarat ambil bansos harus vasektomi dan kb, tiba"" banyak yang dukung di X",2025-05-01T00:33:48.000Z,
twitter,"Gue pribadi salut sm laki2 - Suami2 yg memutuskan utk vasektomi karena alasan sayang sm istrinya dan stop punya anak. Tp tetep aja, KB Pria dengan cara dipaksa pemerintah is bad way. Setelah itu, apalagi yg mau diatur sm pemerintah? Cewek harus nikah sblm 30th? Hih",2025-05-01T00:32:19.000Z,
twitter,yaaa ini mksdnya kdm yg menerima bansos harus vasektomi. kenapa pada gak setuju heran deh?,2025-05-01T00:27:03.000Z,
twitter,"Nah, kl kayak gini penerapannya sih masuk akal, tinggal cara sosialisasi yg bagusnya ke mereka gmn. 

Kl bener2 disyaratkan pukul rata harus vasektomi baru kebuka fasilitasnya meski anak cuma 1 atau belum punya anak samsek sih ngawur ya kl menurutku.",2025-05-01T00:24:46.000Z,
twitter,"gak akan begini menurutku mas.
Syarat 2 anak itu dari BKKBN langsung. Dan ada range umurnya juga. Harusnya udah konsultasi sama BKKBN soal ini.

Jadi yg masih 1, gak harus vasektomi",2025-05-01T00:21:31.000Z,
twitter,"Banyak lagi kasus gini 

Iya programnya sih bagus menurutku, karena kan bukan ngelarang ga boleh sama sekali beranak ya. Maksimal 2 dan umur 35 baru boleh di vasektomi. Jadi kalo nikah muda mah ga harus vasek dulu. semoga bisa dikaji dan dipertimbangkan baik buruknya lah",2025-05-01T00:19:59.000Z,
twitter,"Harus adil mbak... Kalo lakinya vasektomi, wanitanya tubektomi... Habis itu bolehlah dapat seratus rebuk...",2025-05-01T00:19:34.000Z,
twitter,"kb ke pihak perempuan itu menganggu hormon yang ga baik buat kesehatan perempuannya, sementara vasektomi nggak ngaruh samsek. Masa pihak perempuan sudah melahirkan, nifas, masih harus begelut sama hormon yang ga stabil seumur hidupnya?",2025-05-01T00:17:45.000Z,
twitter,"Keluarga sender juga harus ikut vasektomi, si Mulyadi ikut vasektomi juga...seluruh warga jabar harus ikut vasektomi...biar g jadi hama di Indonesia tercintah",2025-05-01T00:15:37.000Z,
twitter,"Lg jg dibikin begitu biar org-org yg ga mampu secara finansial mikir, klo mau punya anak banyak ya harus siap uang yg lebih dari cukup. Org miskin disuruh vasektomi buat dpt bansos ya oke oke aja, ini jg termasuk buat ngurangin anak kecil yg disuruh ngemis, ngamen, dll",2025-05-01T00:14:14.000Z,
twitter,"*ada narasi mandat vasektomi*
: urusan pribadi (s*ks) jangan ikut campur pak! 

*ada pasangan dipermalukan umum karena s*ks tanpa pernikahan*
: harus ada social punishment!",2025-05-01T00:01:40.000Z,
twitter,"vasektomi syaratnya harus punya anak minimal 2 dan minimal umur 35. ga asal langsung divasektomi gitu aja. 

jadi kalo lo belum 35, belum punya anak minimal 2, kalo lo terdaftar orang miskin penerima bansos ya masih tetep dapet tanpa kudu vasektomi. baca lagi bang beritanya.",2025-05-01T00:00:31.000Z,
twitter,"Kalo laki diwajibkan vasektomi, janda miskin beranak 2 juga harus angkat rahim supaya adil... Gimana??",2025-04-30T23:56:07.000Z,
twitter,Gw nyusul vasektomi kalau gw udah punya anak dua dan nunggu si Mulyadi beserta keluarganya Vasek juga...vasek bukan buat orang miskin doang...orang bejat mau kaya kek miskin kek juga harus vasektomi,2025-04-30T23:53:15.000Z,
twitter,"laki laki disuruh vasektomi ketar ketirnya udah kayak mau dihukum mati aja. apa kabar lah kaum perempuan yg udah mens, hamil, melahirkan, blom lagi dalam masa nifas suaminya ngewein trus hamil beranak lagi. udah gitu masih juga harus menanggungjawab penuh soal KB???",2025-04-30T23:47:58.000Z,
twitter,Engga kalo mau diurus negara. Harus vasektomi. Udah gabisa bayar pajak malah nambah anak. Anaknya jadi beban negara lagi,2025-04-30T23:45:44.000Z,
twitter,"Terlepas dari pro kontra vasektomi buat bansos, gw salut sama si beliau. Cara dia bikin konten gimik, ngeluarin kebijakan kontroversial yang bisa naikin namanya itu jos. Entah ada tim di balik layar atau murni idenya sendiri, jelas gw harus banyak belajar dari beliau .",2025-04-30T23:45:42.000Z,
twitter,"Lu yg pake logika, hanya karna lu miskin dan butuh bantuan trus lu harus vasektomi???... kalo bantu ya bantu aja Jing... Besok2 KLO Nerima bansos harus angkat rahim  boleh juga dong???",2025-04-30T23:32:00.000Z,
twitter,Suruh keluarga si Lea utk vasektomi juga dan keluarga Mulyadi itu sendiri...yang suruh suruh vasek harus wajib vasektomi juga hehe,2025-04-30T23:28:39.000Z,
twitter,"Dalam kasus ini, vasektomi ngga dipaksa. Kalo mau terima bansos, kondisi udh punya 2 anak, yaa harus vasektomi.

Klo ternyata anaknya banyak, dgn asumsi keluarganya mampu, artinya gausah terima bansos.",2025-04-30T23:26:42.000Z,
twitter,"https://x.com/rsky_apns/status/1917188451822452790…

Yang gue maksud di sini itu komentarnya KDM soal vasektomi tapi harus dilakukan kalau mau dapetin bansos.

Lalu yang kedua itu komentar orang kalau kita melihat vasektomi bukan dari komentar ya KDM tapi sebagai vasektomi itu sendiri.",2025-04-30T23:23:53.000Z,
twitter,"Kok kontradiksi ya

Tadi bilang maksa orang vasektomi itu salah 

Tapi di sini bilang ortu harus di cek stabilitas ekonomi sebelum punya anak. Lah kalo ga stabil? Apa berati ga boleh ? Atau apa ?

Kan tujuannya sama akhirnya. Membatasi toh ?",2025-04-30T23:23:32.000Z,
twitter,"Woy jing. Vasektomi ya buat laki², terus korelasi lu tanya gini apa?? Ya kalo udah di vasektomi ya udah kaga bisa ngehamilin. Lagian lahiran SC itu harus ada indikasinya dulu, sebab dan akibat. Gak yg tiba² pen SC, apalagi kalo pake BPJS.",2025-04-30T23:17:54.000Z,
twitter,Kalau bisa si Mulyadi suruh juga vasektomi...kalau udh vasektomi juga gw ikut vasektomi. Pemimpin harus jadi tauladan untuk rakyatnya.,2025-04-30T23:17:15.000Z,
twitter,Kalau bisa si Mulyadi suruh juga vasektomi...kalau udh vasektomi juga gw ikut vasektomi. Pemimpin harus jadi tauladan untuk rakyatnya.,2025-04-30T23:17:15.000Z,
twitter,"Kalau dipaksa vasektomi/tubectomy berat juga ya, ini melanggar sumpah dokter juga. Pemerintah bikin aturan, tapi pelaksana kan dokter. Ujung2nya dokter dianggap antek2 pemerintah. Tindakan operasi seminimal apapun harus atas persetujuan pasien Pak!",2025-04-30T23:11:24.000Z,
twitter,"lagian kalaupun syarat vasektomi emg harus punya 2 anak dulu ya yaudah toh emg common sensenya kalau mau punya 2 anak atau lebih setidaknya tau kapabilitas lu dan berada, ini miskin gegayaan banyak anak",2025-04-30T23:09:56.000Z,
twitter,"Lah? Ya gagitu. Gak ada pemaksaan semua orang miskin harus vasektomi, cuma kalo mau terima bansos aja itupun udh punya anak 2 dan itu yg harus disejahterakan , bukan yg anaknya sampe 8 biji tp cuma bisa makan kertas. Bansos buat 8 anak itu bisa dipake buat 2-4 keluarga lain.",2025-04-30T23:05:15.000Z,
twitter,"Topiknya bukan soal vasektominya, tapi pemaksaannya dg ancaman haknya tidak diberikan. Penyanderaan hak. Bansos ya hak yang harus diberikan pemerintah ke rakyat miskin tanpa harus diwajibkan vasektomi/tubektomi.",2025-04-30T23:04:25.000Z,
twitter,"Topiknya bukan soal vasektominya, tapi pemaksaannya dg ancaman haknya tidak diberikan. Penyanderaan hak. Bansos ya hak yang harus diberikan pemerintah ke rakyat miskin tanpa harus diwajibkan vasektomi/tubektomi.",2025-04-30T23:04:09.000Z,
twitter,"Topiknya bukan soal vasektominya, tapi pemaksaannya dg ancaman haknya tidak diberikan. Penyanderaan hak. Bansos ya hak yang harus diberikan pemerintah ke rakyat miskin tanpa harus diwajibkan vasektomi/tubektomi.",2025-04-30T23:02:57.000Z,
twitter,"not a fan of kdm. ntahlah gmn solusinya. tp menurut gue dorongan vasektomi untuk yg miskin dan beranak lebih dari 2 harus digenjot bgt. maybe not for bansos. tp tetep harus ada, karena edukasi udah gak mempan ke mereka 

-ttd keluarga yang menjadi donatur si miskin beranak pinak",2025-04-30T23:00:47.000Z,
twitter,"Justru kesannya sekarang memiliki kebebasan memilih metode KB senyamannya itu jdi privilege org kaya doang. Org miskin tidak punya kebebasan memilih metode KB, pokoknya mau bansos harus vasektomi. ""Bu bidan saya mau IUD"" ""wah nanti kamu gak dpt bansos. Harus suami vasektomi"" ",2025-04-30T23:00:37.000Z,
twitter,Ya kalau bisa kerja sendiri mah gak dapat bansos gpp dong jadi gak harus vasektomi,2025-04-30T22:54:39.000Z,
twitter,"ya ttp aja sih di thread itu bilang kalau mau jangan pemaksaan harus di kasih edukasi, kamu tau ga  laki tuh ga akan mau vasektomi bahkan ada dri mereka yg bilang ""udh ceweknya aja yg kb kan banyakan kb cewe aku takut"" lah lemah amat mentalnya, giliran dh kebanyakan anak pusing",2025-04-30T22:52:01.000Z,
twitter,"kalo kata lu persetan konteks, sayangnya emg harus liat konteks. mereka hujat pejabat yg dukung vasektomi (sebagai syarat terima bansos). 

beranak itu hak asasi,
bansos itu hak warga negara,
masa untuk dapet hak warga negara harus trade dengan hak asasi?

nah, di situ problemnya",2025-04-30T22:47:09.000Z,
twitter,"Baiknya dipahami dulu, vasektomi ini gak ngelarang kita u/ gak punya anak, justru syaratnya harus punya anak dlu. Sama dengan KB, tujuannya u/ menjaga kelahiran dan laju populasi agar tidak over, terkhususnya u/ masyarakat yg belum bisa menafkahi anaknya secara mandiri dgn layak",2025-04-30T22:41:32.000Z,
twitter,Yang namanya jadi kepala daerah itu gak bisa semena mena gitu juga. Tetep ada mekanisme hukum yang udah sesuai UU. Kalok misalnya ngotot pingin dapet bansos wajib vasektomi ya artinya UU nya harus di ubah melalui mekanisme di DPR. Lah kalok asal ngomong gitu ya ngawur,2025-04-30T22:41:00.000Z,
twitter,"iya betul kok kak, ada program pemerintah gratis buat vasektomi ini, ya memang ga dipaksa sama seperti kb lainnya sih

tapi banyak laki laki yang menolak sih kak, tetep harus perempuannya yang kb/tutul kandungan dengan segala efek sampingnya",2025-04-30T22:31:53.000Z,
twitter,Kang Dedi juga sudah Vasektomi belum yah? Harus dicontoh dulu,2025-04-30T22:19:08.000Z,
twitter,"Soal KB, spesifik dong sebutkan jenis KB nya apa? Kalau vasektomi menurutku harus dipikirkan lagi solusi yg lain.",2025-04-30T22:18:27.000Z,
twitter,Aku sebagai cewe pgn punya suami vasektomi (dgn catatan nanti dibuka lagi jika sudah dipersiapkan). Tapi buat program ini aku kontra. Lebih baik dimaksimalkan dalam edukasi dan solusi yg lebih baik lagi tentunya dgn minim biaya krn bakal banyak bgt dana yg harus dikeluari,2025-04-30T22:16:25.000Z,
twitter,"Kontol lo simpel, vasektomi jg sesimpel itu knp harus koar-koar smpe ngotot segala",2025-04-30T22:13:14.000Z,
twitter,Nah harus begitu . Kabar nya yg laki laki malah di suruh vasektomi,2025-04-30T22:10:05.000Z,
twitter,Vasektomi ini harusnya tanpa imbalan hak merrka sebagai warga. Iya setuju emang harus dinormalisasikan tapi caranya yang salah mass mikir gini aja ga bisa,2025-04-30T22:01:04.000Z,
twitter,"Efek yg akan jd berkelanjutan akan jd concern nantinya, karena untuk mendapatkan haknya dia harus menyerahkan otoritas tubuh orang tersebut. Sekarang vasektomi ke depannya bisa jd tubuh perempuan juga diatur untuk mendapatkan hak yg seharusnya.

Ni org jg kontradiktif sm ideolo-",2025-04-30T22:01:02.000Z,
twitter,"Jujur aku setuju sih.
Memang fatwa MUI haram vasektomi tanpa urgensi medis. Tapi dgn kebijakan ini, org kalau mau punya anak lebih mikir, siapkah secara finansial?
Kalau gak mau vasektomi > jangan nerima bansos > artinya harus matang scr finansial.
Lelah melihat anak2 terlantar",2025-04-30T21:58:29.000Z,
twitter,"Kenapa dah perkara syarat dapet bansos harus vasektomi laki laki pada tantrum??? Padahal tetep bisa ngemtottt, kecuali kalo abis vasektomi langsung gabisa ngancnggg baru dah lu pada protes wajar. Lagian apa dipikiran orang orang tuh vasektomi ky kucing di steril gitu yaa??? Heran",2025-04-30T21:52:45.000Z,
twitter,"Yang membuat ketrigger adalah vasektomi. Ini memang harus dikaji dengan serius. 

Tapi, kalau kamu ogah vasektomi atau KB permanen, ya, jangan ambil bansos. Silakan beranak pinak sampai 10 orang sebanyak mungkin, tapi kamu tidak akan mendapatkan bansos",2025-04-30T21:48:40.000Z,
twitter,"Bukan gak boleh punya anak, tp harus dibatasi. Syarat vasektomi itu anak minimal 2.

Km tau gak byk bgt keluarga sangat miskin, makan aja kudu minta tetangga anaknya >5 itupun emaknya masih hamil lg? Bahkan anak dikasih2in ke org2 yg gak jelas siapa. Rumah kecil dan udh mau rubuh",2025-04-30T21:45:05.000Z,
twitter,emang orang miskin anaknya berapa sih? sampe harus vasektomi? ada yg punya kenalan mungkin? (bertanya dengan nada lembut),2025-04-30T21:30:02.000Z,
twitter,"jumat pagi mereka bisa debat  tentang orang miskin jangan punya banyak anak, sabtu sore tentang vasektomi yang harus diterapkan, minggu sore tentang misoginis dan patriarki. dan guess what, hari ini tentang vasektomi sebagai upaya preventif untuk meminimasi dampak kemiskinan",2025-04-30T20:12:52.000Z,
twitter,"tapi setelah dipikir-pikir lagi, masalah vasektomi/kb dan bansos nggak seharusnya disatuin. pemerintah harus cari solusi tersendiri untuh masing-masing problem. harusnya pemerintah kasih wadah buat mereka keluar dari kemiskinan. udah saatnya juga sistem ordal dihapus",2025-04-30T20:11:28.000Z,
twitter,"betul, karena harusnya vasektomi ini ga cuma menarget masyarakat miskin
tapi semua segmen juga harus kena

mau kaya mau miskin, kalo sudah punya 2 anak, yasudah stop sampai situ
jangan timpang sebelah",2025-04-30T20:07:57.000Z,
