platform,komentar,timestamp,sentimen
twitter,"Lagipula kebijakan vasektomi bukan membantai tp membatasi, biasanya yg ignore mereka yg ga sadar, yg ga didalam zona dan yg ga merasakan.

Aplg klo cewek yg ga setuju itu udah aneh, vasektomi cowok itu KB paling aman dgn resiko kecil (50:50) bisa pnya anak lg tp msh bisa.",2025-05-01T12:56:52.000Z,
twitter,"emang bener, belajar tentang soshum tuh gabisa diliat dari satu perspektif. meskipun gue setuju sama program vasektomi, tapi bukan berarti jadi ""jahat"" ke golongan ybs. at least gue jadi belajar gimana cara berpikir mereka. ya meskipun pada akhirnya, cara berpikir itu harus-",2025-05-01T12:55:57.000Z,
twitter,"aku setuju dgn vasektomi, dan setuju juga kl miskin gausah punya banyak anak. aku jg setuju dgn pemerintah gabisa gt aja nyuruh gabanyak anak. u minta orang ga banyak anak ya u jg hrs ada ""aksi"" biar ""anak"" skg yg emang uda banyak ini terpenuhi segala kebutuhan melalui ortunya–",2025-05-01T12:39:27.000Z,
twitter,"Setuju. FYI kalo ga salah waktu periode tertentu, purwakarta pernah jadi daerah yang paling banyak melakukan vasektomi, soalnya dari pemerintah ngasih hadiah berupa dana buat orang yang mau vasektomi.",2025-05-01T12:37:10.000Z,
twitter,"vasektomi saja kalau mereka mah..
setuju gue",2025-05-01T12:32:54.000Z,
twitter,"Don't get me wrong, gw setuju setuju setuju banget kalau KB itu seharusnya laki-laki yang vasektomi, dengan catatan emang itu pilihan mereka. Kalau pemaksaan gini salah, akhirnya negara cuma bergantung kepada solusi jangka menengah gini.",2025-05-01T12:27:06.000Z,
twitter,"eh ak setuju aja sama vasektomi kalo orangnya emg mau ya, tpi nggak setuju sama program KDM, makasih",2025-05-01T12:25:09.000Z,
twitter,"nggak setuju dengan vasektomi, even sama bansos aja sometimes nggak setuju karena nggak akan menyelesaikan akar masalah kemiskinan dan terlantarnya anak-anak, yeah insentif might be a good idea tpi tau sendiri pemerintah indo kek tai",2025-05-01T12:11:42.000Z,
twitter,"imho gue ga setuju sama opini sender mau pun wacananya si KDM. kenapa?

soalnya 

1. mengatasi kemiskinan tuh solusinya bukan bansos tapi lapangan pekerjaan
2. vasektomi boleh dilakukan asalkan bukan karena paksaan either dari pasangannya atau dalam kasus ini dari pemerintah",2025-05-01T11:59:29.000Z,
twitter,"Teel gw isinya Vasektomi mulu tot, gak akun ini gak akun sebelah. Muak njir. Tapi pokoknya gw setuju sih (menuju indon agak cerahan dikit)",2025-05-01T11:50:26.000Z,
twitter,"Ngeles aja lu kayak ular.
Tinggal bilang amin aja kok alesan segudang.
Kan elu yg setuju vasektomi.
Kalau orang lain lu setuju, tapi klo lu sendiri, gak mau kan. Dasar kecoak pengecut.",2025-05-01T11:41:09.000Z,
twitter,"Saya laki laki dan sangat setuju dengan KDM ini, tapi dengan syarat :
Minimal punya anak 1 atau maksimal punya anak 2 baru di vasektomi.",2025-05-01T11:36:49.000Z,
twitter,Karna dari awal pendidikan dinegara ini amburadul. Bodoh banget astaga. Lebih setuju orang orang tolol kek lu yang di vasektomi biar ketololan struktural musnah dinegara ini.,2025-05-01T11:30:28.000Z,
twitter,"saya tidak blg kalo saya setuju dgn program kontroversial si kdm. saya cuma menyampaikan POV dari perempuan yg selama ini diminta ikut KB ini itu tanpa banyak protes (seolah” tdk ada efek samping). tapi ketika laki” yg diminta vasektomi, langsung tuh ramai yg merasa dirugikan.",2025-05-01T11:29:17.000Z,
twitter,"Yak bener, walaupun jujur, gua termasuk orang yang setuju sama program Vasektomi mulyadi, tapi rasanya gak adil juga, alih alih menghardik Negara yang gagal menghadirkan keadilan bagi semua orang, sebagian kita malah lebih fokus menghakimi si miskin.",2025-05-01T11:22:46.000Z,
twitter,"Sungguh ga tau malu tuh ayah tirinya, setuju di vasektomi aja nih 
@DediMulyadi71",2025-05-01T11:22:13.000Z,
twitter,"iya aku setuju, kalau dijadiin syarat bansos itu udah nyimpang. vasektomi harusnya pilihan bebas, bukan karena tekanan ekonomi. negara wajib bantu tanpa narik hak reproduksi warganya",2025-05-01T11:20:46.000Z,
twitter,"masalah vasektomi org miskin ini emg kompleks bgt ya.. di satu sisi setuju kalau tubuh gaboleh dipaksa apalagi jadi SYARAT semacam ancaman untuk dapat bare minimum amanat negara (bansos), di sisi lain liat realita jg susah menggiat kontrasepsi di kalangan bawah",2025-05-01T11:15:09.000Z,
twitter,"kalau perkara vasektomi, gua setuju supaya KB itu gak cuma dibebankan ke perempuan. tapi kalau dijadikan kebijakan yang sifatnya governal itu aneh. emang bukan solusi menyeluruh buat memberantas kemiskinan, tapi masih bisa jadi salah satu cara buat mengurangi, yan.",2025-05-01T11:13:34.000Z,
twitter,"Gini, gue setuju kalau otoritas tubuh ga boleh diatur negara. Mau laki/perempuan. Tapi kalau ga mulai vasektomi bagi suami yang “miskin”, tebak siapa yang dipaksa society untuk menahan jumlah anak. Ya bener, istrinya. Sbg perempuan dalam program KB karena dianggap lebih “lumrah”-",2025-05-01T11:00:50.000Z,
twitter,"3
Gw juga gak setuju sama pemaksaan vasektomi demi bansos. Tapi please lihat2 dulu ke lapangan sebelom nulis, ""ya edukasi dong masyarakatnya.""

Kasian kader2 posyandu, PKK, BKKBN, dll yg mulutnya dah sampe berbusa, otaknya sampe ngebul mikirin cara edukasi. ",2025-05-01T10:58:28.000Z,
twitter,"aku setuju sm km. edukasi vasektomi HRUS disuarakan. krn aku juga kzl sm banyaknya perempuan yg kena dampak kb, tp ttp kb krn suami gamau pake kondom yg SEMUDAH itu. tp ya vasektomi ga dgn dipaksakan cara kek gini. coba kasih sosialisasi yg mendalam bgt + sekerdus kondom  l",2025-05-01T10:43:16.000Z,
twitter,"Setuju, kalo bisa vasektomi juga berlaku sama orang kaya yg dapet duit haram. Biar ga ada keturunan anak2 orang kaya tolol lagi",2025-05-01T10:41:30.000Z,
twitter,"Yang setuju vasektomi jadi syarat orang miskin penerima bansos. Coba tanya deh ke pejabat, mau ga mereka  dipaksa vasektomi supaya beban tunjangan untuk keluarga jadi efisien?

Biar adil kan.",2025-05-01T10:34:55.000Z,
twitter,"aku setuju kak. sosialisaai vasektomi emang masih minim banget dibanding KB, dan kalaupun ada, masyarakat belum tentu siap buat dapet ini. harus ada riset bagaimana cara penyampaian yang benar tergantung pada konteks lingkungannya karena first impression itu penting—",2025-05-01T10:31:11.000Z,
twitter,"Gue juga bakal setuju kalo vasektomi dilakukan tidak sbgai syarat untuk menerima bansos. Bukan gak setuju soal vasektominye, lu paham gak sih apa yg direncakan KDM itu?
Banyak perempuan juga noh yg kontra sama tuh kebijakan, karena yg dipermasalahkan kebijakannya BKN vasektominya",2025-05-01T10:22:03.000Z,
twitter,"Sebenernya setuju sih biar ga makin banyak lingkaran kemiskinan ya stop punya anak. Tp masalahnya pemaksaan KB dan vasektomi ga sesuai UU apalagi dibelitkan dengan syarat bansos 
@DediMulyadi71",2025-05-01T10:15:41.000Z,
twitter,"tapi ya, gw setuju bgt kl ada program bansos harus vasektomi. kadang mereka kurang mikirin gimana nasib pendidikan dan nafkah anaknya nanti. ujung-ujungnya gali lobang tutup lobang.",2025-05-01T10:14:55.000Z,
twitter,"ide vasektomi ga setuju sih, tolol idenya, macem mulyono ini kalo ngasih ide",2025-05-01T10:12:51.000Z,
twitter,"""Oh oh gue sebenernya gak setuju juga sama kebijakan vasektomi wajib ini.... tapi gue ngamuk kalo ada yang bilang itu kebijakan yang goblok""

What a piss poor copout, you're a god damn coward. I would respect you a little bit if you stood your ground and doubled down instead.",2025-05-01T10:10:55.000Z,
twitter,"Org Islam cerdas-berpikiran maju ya akan setuju vasektomi sementara u bs atur keuangan agar bs memberikan keturunan yg lbh baik, krn mkn gizi tinggi! Smtr sebaliknya menghasilkan keturunan gerbong  berkarat yg sulit dihela maju oleh sang lokomotif krn mkn nasi krupuk doank!",2025-05-01T10:10:33.000Z,
twitter,"diskursus vasektomi ini ngangkat banyak bgt perpektif ya. ada yg ngerasa gak fair krn KB cewe diem aja tp kl cowo rame, ada yg setuju krn liat dari perspektif anak yg harus tumbuh dlm kemiskinan, ada yg khawatir liat negara yg berusaha mengontrol tubuh rakyat as form of fasisme,",2025-05-01T09:56:27.000Z,
twitter,"nah itu problemnya, udah stress dan gak berdaya karena merasa buntu tapi enggak mau berhenti punya anak. mangkanya itu gue setuju kalo akses vasektomi lebih dipermudah dan dikampanyekan. Tp nanti ditentang sama sayap kanan karena haram dan gak sesuai ajaran agama.",2025-05-01T09:55:46.000Z,
twitter,"ini less likely bkl terjadi sih. negara kita over population. makanya vasektomi hadir sbg salah satu solusi (aku g blng setuju/ tdk ya. krn aku blm riset, cm liat berita di tl). 

fyi ranah privat kita udh bnyk diatur jg sih (e.g. KUHP larangan aborsi & pasal perselingkuhan)",2025-05-01T09:46:31.000Z,
twitter,"Baca semua opini vasektomi, org miskin, dan pemerintah ini

ak setuju semua pendapat, yg pro dan kontra. karna semuanya benar dan ga ada opini yg salah. wkwkwkwk",2025-05-01T09:43:57.000Z,
twitter,Gw setuju aja sih di adakan vasektomi ituh kalok bisa seluruh Indonesia dah. Soalnya Gweh dah ngerasain gimana hidup dari ortu miskin. GAK ENAK BANGT HIDUP MISKIN ITU,2025-05-01T09:43:55.000Z,
twitter,"Kalo vasektomi dijadikan syarat administrasi buat bansos/beasiswa, siapa yg setuju kalo akses aborsi legal disahkan?? Akses aborsi legal buat semua perempuan? Atau hanya buat perempuan miskin?? Capek kan liat orang miskin? Musnahin aja sekalian, gimana? Hayoo... siapa yg setuju??",2025-05-01T09:39:31.000Z,
twitter,Yang naninu naninu soal vasektomi coba baca ini deh. Gue setuju banget sama sender punya 2 anak cukup sih,2025-05-01T09:24:12.000Z,
twitter,"Tau banyak tod. Karena gw dari keluarga miskin.
Gw gak against vasektomi. Tapi gak setuju juga dengan KDM.
Bebal dan bodohnya rakyat miskin juga berakar dari pemerintah yang skill issue, termasuk dalam ngasih pendidikan yang layak ke mereka.
Setelah pemerintah gagal, kalian mau-",2025-05-01T09:08:12.000Z,
twitter,"Bansos itu hak warga, bkn alat barter demi kontrol tubuh. Hari ini dsuruh vasektomi, bsok apa lagi? Semua setuju krn anggap ini demi “kebaikan”?
Ini bkn solusi, ini penindasan yg dibungkus rapi.
Dukungan kyk gni pelan2 ngasih jalan buat penguasa untuk semakin semena-mena.",2025-05-01T09:06:11.000Z,
twitter,Gak setuju dengan ide KDM soal vasektomi tapi seneng bgt liat beberapa laki terlihat on rage ,2025-05-01T09:01:43.000Z,
twitter,"Ga gitu goblok.
Semua yg berkaitan dg hak & bersifat memaksa itu namanya pelanggaran. Vasektomi itu sebuah hak, bukan kewajiban.
Gw setuju vasektomi, dan mungkin kelak bakal ngelakuin, tp kalo udah terjadi pemaksaan, ya jelas salah.",2025-05-01T09:01:36.000Z,
twitter,"kebijakan kyk gini emg polarisasi pendapatnya bakal ekstrim bgt sih.. i personally setuju masa wajib vasektomi utk penerima bansos ini, meskipun sm gt kesel jg negara on bare minimum-nya gak pernah hadir",2025-05-01T09:01:24.000Z,
twitter,"Malah coli ego. Udah jelas padahal itu malah buat aturan sendiri wkwkwkw sebelum nyuruh asah skill gua, mending asah otak lu dulu buat mikir. Gausah ngomongin sumber kalo sendiri ngarang logika dan muter muter gajelas. Gua lebih setuju orang kek lu yang di vasektomi",2025-05-01T08:22:13.000Z,
twitter,Gue berencana vasektomi setelah punya anak nanti. Gue ga setuju kebijakan diskriminatif begini.,2025-05-01T08:21:18.000Z,
twitter,"Surprisingly, gue ""agak setuju"" ke walk0t itu??? Tapi kata gue harus ada bridging untuk sampe ke regulasi itu. As we all know, kita2 lebih familiar sama kb yg dilakuin perempuan. Vasektomi masih agak jauh untuk direach out sama laki2 indonesia yg mostly cara berpikirnya ""trashy""",2025-05-01T08:15:15.000Z,
twitter,twitter aneh jing banyak yang setuju kalau miskin gak usah punya anak tapi wajib vasektomi kalau mau ambil bansos pada marah2 juga anjing sakit jiwa lu semua di sini. Ini bukan aplikasi kandang monyet tapi bangsal poli jiwa.,2025-05-01T08:12:24.000Z,
twitter,Kalau setuju harusnya tidak membiarkan vasektomi atau bentuk KB apapun jd syarat administrasi. Itu sama saja engga ada empati.,2025-05-01T08:06:06.000Z,
twitter,daamnnnn  makasih iyhh  this is mean tp gw setuju vasektomi itu karena cowok harus ngerasain ap yg cewek rasain,2025-05-01T08:01:39.000Z,
twitter,"macam2 vasektomi tuh. tapi ada kan vasektomi gak permanen. aku setuju kalau vasektomi yang bisa disambung lagi. termasuk aku setuju buat perempuan kb steril yang diikat, jadi nanti sewaktu-wakktu bisa dibuka lagi kalau memang mau banget punya anak dan sudah siap.",2025-05-01T07:59:28.000Z,
twitter,lo pada yg setuju kebijakan ini  pernah terjun lgsg ke lapangan ga? pernah LIAT LANGSUNG gimana orang2 di bidang nya pontang panting buat ngebujuk org miskin vasektomi dengan ngasih duit insentif ga?,2025-05-01T07:54:31.000Z,
twitter,"Gini loh mas, saya setuju sama pendapat beliau soal empati,tapi empati sejati bukan berarti membiarkan. Justru karena peduli, kita bantu ngedorong keluarga miskin ambil tanggung jawab (vasektomi) biar ga terus terjebak dalam siklus yang sama ",2025-05-01T07:53:42.000Z,
twitter,"Lowkey setuju sama ""org miskin dilarang punya banyak anak"". 

Terus dilain sisi, KB buat perempuan punya banyak efek samping yang bahaya. Lagian vasektomi boleh dilakuin kalo udh 35 tahun + punya anak 2",2025-05-01T07:45:50.000Z,
twitter,Aku setuju masalah vasektomi ini wkwk :),2025-05-01T07:43:29.000Z,
twitter,"Setuju bang. Klo gak mau vasektomi, ya jangan terima bansos.",2025-05-01T07:42:44.000Z,
twitter,"Kalau negara buat kebijakan ini karena negara memberi bansos okelah, rakyat minta dicontohin oleh para pejabat yang hidupnya dari pajak rakyat, sini ngumpul mana yang setuju kalo pejabat yang digaji dari pajak rakyat kbnya harus vasektomi.",2025-05-01T07:25:31.000Z,
twitter,"Sebagai orang yg (masih) miskinpun aku setuju sama kamu nder. Lagian vasektomi inikan tujuannya membatasi bukan melarang, udah tau miskin dan anak udah 2 yaudah ngapain nambah lagi???? Udahlah miskin eh gatau diri pula pengen beranak mulu, tuman banget kalo dibiarin.",2025-05-01T07:22:37.000Z,
twitter,"Gue pengusaha, Istri Manager disalah satu Perusahaan multi nasional, Anak gue cuma satu dan ini kesepakatan kmi berdua( suami istri), Tpi gue gak setuju sama Vasektomi atau KB dengan Paksaan atau tekanan. Paham lu gvblokkm",2025-05-01T07:20:37.000Z,
twitter,"Sangat setuju. Kalo vasektomi ga mau, kb jg ga dibolehin sm suami nya dn bisa nya ngewe sm crot trs beranak dn ga bs menafkahi anaknya dgn baik alih2 anak prtama ntr jdi gen sandwitch. Tolol emng org tua nya, anj",2025-05-01T06:33:47.000Z,
twitter,"Setuju syarat Bansos adalah vasektomi yang anaknya lebih dari 2.
Vasektomi salah satu cara KB yang sudah mendapatkan persetujuan lintas agama.",2025-05-01T06:29:00.000Z,
twitter,"Tolol teriak tolol.. gw nanggepin pertanyaan yg di kotak oren.. kontol tuh yg divasektomi, otak jangan ikutan.. 

Gw jd setuju program vasektomi biar ga ada orang-orang tolol macam lu aja..",2025-05-01T06:27:50.000Z,
twitter,"Pemaksaan jg ka saya gk setuju dgn kb yg dipaksakan intinya disini dipaksakan (harap digaris bawahi). Saya intinya mendukung hak otoritas tubuh manusia, silahkan vasektomi & kb tpi dengan kemauan sendiri. Negara salah jikalau mewajibkan kb & vasektomi sebenarnya ya. -cont",2025-05-01T06:27:12.000Z,
twitter,"Gue agak mgerti kenapa ended up terjadi perang gender ini. Gue juga setuju ada yg bilang kenapa para cowo baru pada brisik setelah ada narasi kebijakan vasektomi, padahal kalo di perempuan  mereka pada diem diem jiblek kek orang goblok.",2025-05-01T06:25:08.000Z,
twitter,"Aku bakal setuju sih kalau misalnya rencana ini ngealokasiin bansos dan beasiswa yang ada, dan dikasih cuma untuk mereka yang vasektomi, tetapi sejauh yang kuliat, cara kerjanya bukan gitu dan mereka gabakal dihentikan untuk dapat bansos dan beasiswa yang sudah ada (cmiiw though)",2025-05-01T06:24:04.000Z,
twitter,"Have you ever consider klo yg menyuarakan isu ini juga gk setuju pemaksaan kb perempuan?? As if diskusi kemarin2 yg banyak sekali membahas isu pemaksaan kb dan perlunya vasektomi hilang aja. Dan kita2 ini adalah manusia dgn pemikiran yg sama semua, simplifikasi-",2025-05-01T06:11:18.000Z,
twitter,"Loh ya mangkannya dijelaskan, dengan baik. Aku tanya baik” kok hrusnya jwbnmu juga jwb dengan logis dan baik. Aku ini setuju sama program pemerintah vasektomi tp aku juga penasaran klo misal pemerkosa itu akan merasa semakin tervalidasi atau engga. Gt aja hrus pake emosi. Stress",2025-05-01T06:09:56.000Z,
twitter,"Nggak setuju negara mengontrol otoritas tubuh, tapi wkwkwkwk kocak banget lakik baru pada tereak-tereak gegara dipaksa vasektomi

Kemaren-maren aja cowo incel pada ngatain cewe manja lah cewe ngeluh mulu lah, giliran tuh kontol mau divasektomi baru ikutan koar-koar",2025-05-01T06:07:17.000Z,
twitter,"Lah bnr lah gitasav. Coba baca pelan2 dan pahami. Hari ini mgkn laki2 yg dipaksa vasektomi untuk dpt bansos. Karena pd setuju bisa jadi selanjutnya perempuan yg dipaksa. Inget di ekonomi skrg, kita yg berkecukupan bs jadi miskin besok.",2025-05-01T06:05:53.000Z,
twitter,"Saya tau vasektomi itu reversible & setuju edukasi vasektomi sebagai opsi KB itu baik. Tapi lebih dari perkara teknis, ketika negara minta syarat kamu menanggalkan otoritas atas tubuhmu untuk mereka melakukan the bare minimum, what's the red line that should never be crossed?",2025-05-01T06:00:04.000Z,
twitter,"Setuju sama ini 
Aku gak against vasektomi dan justru mendukung program2 KB yg bisa dilakukan laki2
Tapi yg serem adl, ketika hal2 tsb 'dibarter' sama bantuan yg seharusnya bantuan itu ya memang tugas negara

Walau memang itu anjuran, tp iming2 bansosnya itu yg concerning",2025-05-01T05:56:37.000Z,
twitter,"seru bgt nyimak kontroversi beasiswa dan vasektomi ini

dan gw masih blm tau di pihak pro atau kontra

tiap baca komen, gw kadang setuju ama yg pro, kadang setuju ama yg kontra

sebuah krisis pemikiran",2025-05-01T05:47:15.000Z,
twitter,"kalo ada perbaikan ekonomi, sekalipun gajadi konglomerat, pasti akan lebih memikirkan untuk punya anak, pun kalo mau tetep dibuat aturan ya liat aja China, tanpa perlu ada pemaksaan vasektomi tetep bisa kok mereka setuju untuk punya anak maksimal 2, karena udah safety ekonomi-nya",2025-05-01T05:42:31.000Z,
twitter,"Aku bacanya ikut bingung. Poin 1 dia gak setuju vasektomi, poin 2 dia setuju pembatasan. Jadi kesimpulannya dia takut vasektomi, trus istrinya lagi² yg disuruh KB. Intinya dia gak mau gantian. Itu sih yg aku tangkap",2025-05-01T05:42:18.000Z,
twitter,"Emang ga bisa bedain ya wahai warga, ga setuju mandat KDM itu bukan berarti ga setuju vasektomi",2025-05-01T05:33:02.000Z,
twitter,"Jujur si aku setuju sm vasektomi buat org tdk mampu. Tp ya edukasinya harus kenceng juga dan jgn dijadiin sbg syarat penerimaan bansos. Lagian jujur yaaa yg aku liat biasanya org2 kurang mampu ini anaknya bisa lebih dari 3, mana ada jg yg demen kawin cerei dan nambah anak",2025-05-01T05:28:18.000Z,
twitter,"Yg koar koar vasektomi butuh consent oke setuju, tapi kehamilan dan melahirkan jg butuh consent perempuan. Kalian jgn ngatur cewe mau free child, atau cewe yang mau lahiran secara caesar yg dituntut hrs normal, itu pilihan perempuan bukan laki"".",2025-05-01T05:08:37.000Z,
twitter,"Untuk statmen nya sih saya setuju tapi untuk vasektomi..... Emmmmmmm, idk",2025-05-01T05:03:30.000Z,
twitter,"cowo2 rame bgt komen gr2 gamau vasektomi, kt gue cowo2 harus ngerasain hamil, melahirkan, dan menyusui dulu biar akhirnya setuju vasektomi",2025-05-01T04:57:08.000Z,
twitter,"https://x.com/Helidunn/status/1917772319650701366…

Tetep setuju vasektomi, karena tubektomi, istri sudah berkorban hamil dan melahirkan, KB untuk istri perlu bolak balik ke puskesmas rutin yang orang miskin kagak ada waktu seringnya ke situ",2025-05-01T04:53:51.000Z,
twitter,kok ak malah setuju yang bagian vasektomi itu ya.....,2025-05-01T04:48:31.000Z,
twitter,"bodily autonomy for everyone, tanpa memandang gender. aku seneng dan setuju campaign vasektomi mulai digaungkan TAPI harusnya tanpa paksaan dan bukan buat dijadikan syarat untuk ini itu",2025-05-01T04:48:28.000Z,
twitter,"Aku harap orang-orang yang setuju dengan orang kurang mampu yang perlu vasektomi demi bansos, bisa baca ini dulu

Kalau apa yang terjadi gak hanya sesimpel ""orang miskin hobby bikin anak dan bawa anak melarat""",2025-05-01T04:18:57.000Z,
twitter,"Dan kalimat, ""mereka gak peduli aja sampai hal itu mulai berdampak pada mereka."", nanti akan berlaku juga ke orang2 yg sekarang setuju vasektomi orang miskin, ketika ada kebijakan yg menyasar mereka.",2025-05-01T04:16:51.000Z,
twitter,"Gw kaga koar-koar.. 
Di timeline muncul twit yg isinya nanya intinya; ""Kalo ga setuju di vasektomi, alesannya apa?""

Ya gw jawab aja sesuai perspektif dan pendapat gw.. sesimple itu.. 

Gw jg ga ada pernyataan yg ngelarang orang lain buat milih vasektomi. 

Paham ga?",2025-05-01T04:14:13.000Z,
twitter,"WKWKW kebiasaan orang Indo, isu yg jadi concern apa, malah dipenggal.
""Kalian yg ga setuju ttg peraturan vasektomi itu kenapa?""
Padahal yg ga disetujui itu bukan masalah vasektominya, tapi Forced-nya ",2025-05-01T04:10:38.000Z,
twitter,"ini gue ga setuju ama pendapat mu, lebih baik kamu denger baik baik kata kata nya kdm.
Gue ga fanatik kdm, tapi lu coba telaah lagi lah apa yang dia katakan.
Cowo vasektomi pada merong merong, giliran cewe kb pada diam. Itu cewe sampe berkelahi ama hormon sendiri gada yang bela",2025-05-01T04:09:36.000Z,
twitter,"Edukasi tentang vasektomi setuju mba. Tp kalo vasektomi diwajibkan dan dijadikan syarat penerimaan bansos, nah itu ga setuju si. Udah kayak kaum fasis aja ngatur2 tubuh tiap individu",2025-05-01T04:03:43.000Z,
twitter,"Setuju harusnya begini ajah, kasih insentif bagi yg mau vasektomi, jgn dijadikan syarat apa apa.",2025-05-01T04:01:08.000Z,
twitter,"don’t get me wrong, saya setuju dgn vasektomi. alangkah baiknya sebelum mengeluarkan kebijakan itu, masyarakat diedukasi dgn lebih baik supaya tidak menimbulkan keributan spt ini",2025-05-01T04:00:51.000Z,
twitter,"lah ada orang ga setuju vasektomi di tolol2in, yaudah gue tantang aja orang miskin angkat rahim goblok lo",2025-05-01T03:57:15.000Z,
twitter,"Aku perempuan dan ga setuju sama cara ini. Pengambilan keputusan atas otonomi tubuh harus secara sadar, rasional, tanpa pengaruh dari pihak lain.  Kebijakan pemerintah ga boleh mengorbankan hak minoritas. Gausah lah pake embel2 gratis sembako biar pada mau vasektomi.",2025-05-01T03:49:52.000Z,
twitter,Aku Pro banget sama Cowok yang Vasektomi tapi kalau untuk kasus ini aku nggak setuju karena menurutku kalau begini berarti memaksakan dan kenapa cuman warga miskin aja? Harusnya semuanya. Saranku mending pemerintah sekarang fokus ke sosialisasinga ana,2025-05-01T03:48:48.000Z,
twitter,"Gw sbg cwk yg mau vasektomi aja ga setuju dgn peraturan vasektomi sbg syarat utk dapet bansos. Knp? Karena itu udh pemaksaan, dan ga tepat sasaran utk issue yg dihadapi. Klo issue nya byk masy miskin, negara hrs fokus berantas pungli & menarik invest biar lap kerja tersedia (1)",2025-05-01T03:48:47.000Z,
twitter,"Kenapa lo ga setuju alasan lo apa?temen gua banyak orang miskin dapat beasiswa jutaan kuliah gratis tapi NIKAH anjing banget karna apa HAMIL DULUAN najis,mereka cuma di suruh kb bukan vasektomi.Jijik mikirin tingkah mereka udah la di kasih duit kerjaan ngentot",2025-05-01T03:46:59.000Z,
twitter,"ga setuju karena vasektomi dijadiin wajib untuk orang miskin yang memang udah haknya nerima bansos, terus lu punya solusi apa untuk orang miskin yang justru mereplikasi ""kemiskinannya""?",2025-05-01T03:42:17.000Z,
twitter,"Org miskin JANGAN nikah, org miskin JANGAN bikin anak, skrg org miskin hrs VASEKTOMI br bs dpt BANSOS. Sumpah ya kalian yg setuju hal ini, ga takut kalian suatu hari miskin? Emang org miskin itu antagonis utama kekacauan di negara ini? Yakin?",2025-05-01T03:40:58.000Z,
