platform,komentar,timestamp,sentimen
twitter,"OaLah wong sugeh kakean cocot. Hahaha. Bansos itu Halal,Vasektomi itu haram. J",2025-05-01T05:02:11.000Z,
twitter,Tdk ada halal haram klo mnyangkut kesejahteraan seluruh rakyat..Indonesia Bkn negara agama..aplg bawa2 hukum halal haram .klo anda g mau bansos ya mending diem g usah protes jd negara tdk mewajibkan anda vasektomi..titik..,2025-05-01T04:57:53.000Z,
twitter,"Beranak itu boleh dan Orang kaya tidak boleh mewajibkan  Vasektomi bagi orang miskin. Bansos itu Halal, Vasektomi itu Haram",2025-05-01T04:54:21.000Z,
twitter,"Makanya Vasektomi itu Haram, Bansos itu Halal.",2025-05-01T04:50:50.000Z,
twitter,"Yg nolak vasektomi setelah 2 anak itu cuma liat pov orang tuanya, Haram engganya. Coba Tanya pov anaknya soal yg lahir miskin Dan masih ada kemungkinan punya adik lagi.

Gw ga suka anak kecil tapi liat anak kecil kudu makan kertas sih kaga bisa. Mungkin lu bisa ya???",2025-05-01T04:49:55.000Z,
twitter,Makanya jangan vasektomi karena haram. Bansos itu halal,2025-05-01T04:43:54.000Z,
twitter,Memang Bansos Haram ?. Korupsi dan Vasektomi itu Halal ?. Jangan mengharamkan yang halal ya kak,2025-05-01T04:41:53.000Z,
twitter,KB dan vAsektomi itu Haram. Gak perlu manut ajaran Dedi Mulyadi,2025-05-01T04:38:26.000Z,
twitter,Makanya jangan manut BKKBN. KB dan vasektomi itu Haram.,2025-05-01T04:31:55.000Z,
twitter,KB dan Vasektomi itu Haram makanya manut agama jangan manut Dedi Mulyadi,2025-05-01T04:25:53.000Z,
twitter,"Haha bener munafik, giliran kondom apalagi vasektomi aja sok taat fatwa ulama, giliran rokok mau makruh haram merugikan kesehatan diri sendiri, dompet  dan orang lain mah terabas aja.",2025-05-01T04:18:11.000Z,
twitter,KB dan Vasektomi itu Haram,2025-05-01T04:07:17.000Z,
twitter,Hoax : MUI menyatakan Vasektomi haram!,2025-05-01T04:02:41.000Z,
twitter,Vasektomi haram hukumnya,2025-05-01T03:57:28.000Z,
twitter,"Jujur aku setuju sih.
Memang fatwa MUI haram vasektomi tanpa urgensi medis. Tapi dgn kebijakan ini, org kalau mau punya anak lebih mikir, siapkah secara finansial?
Kalau gak mau vasektomi > jangan nerima bansos > artinya harus matang scr finansial.
Lelah melihat anak2 terlantar",2025-04-30T21:58:29.000Z,
twitter,"Even tho I'm pro vasektomi untuk yg ga mampu, karena jadi anak wong ga punya itu ga enak.
Makan susah, sekolah apalagi.

Udah brp banyak coba nakes yg edukasi tentang punya anak cukup 2 dan tentang kontrasepsi? Malah dibilang: kontrasepsi haram, inilah, itulah (gw denger sendiri)",2025-04-30T21:34:41.000Z,
twitter,Apakah Picek itu haram atau Vasektomi yang haram?,2025-04-30T21:25:10.000Z,
twitter,"Vasektomi bisa haram menurut fatwa MUI karena itu steril permanen (ada bbrpa pengecualian)

KB wanita pada umumnya ga haram karena bukan steril permanen (kecuali tubektomi, perbandingan setara dgn vasektomi)

Utk kondom, sy setuju. Kasian istri sudah hamil, melahirkan, menyusui",2025-04-30T20:46:09.000Z,
twitter,"Ga ada yg nyebut KB haram, yg haram itu steril permanen seperti vasektomi (dengan bbrp pengecualian). Perbandingan setara utk peremuan itu tubektomi yg *bukan* metode KB pada umumnya di Indonesia.

Silahkan baca2 fatwa MUI mengenai ini.",2025-04-30T20:41:23.000Z,
twitter,Kb dan Vasektomi itu Haram. Agama yang melarang tapi manusia itu makhluk yang bodoh dan dzalim melanggar aturan Tuhan.,2025-04-30T20:31:24.000Z,
twitter,Sejak kapan vasektomi haram?,2025-04-30T20:14:18.000Z,
twitter,"justru yg awalnya kontra isu ini paling kenceng ya karena vasektomi itu haram, vasektomi merusak tubuh, masih banyak cara KB selain vasektomi dll

baru baru ini aja jadi ngarah ke kebijakan politik karena pada sadar kalo argumen utamanya dilawan balik sama cewek",2025-04-30T19:28:20.000Z,
twitter,"Cmiww cmiwww sok asyik lu. 
Nalar yg sederhana jadi muter"" dibuat spesies lu.
Vasektomi itu haram. Dibolehkan jika dan hanya jika. 
Lalu ada makhluk yg mewajibkan dan memaksakannya dan parahnya hal itu hanya ditujukan ke orang miskin. 

Gak usah jahat-jahat jadi manusia.",2025-04-30T18:29:30.000Z,
twitter,vasektomi haram tapi kawa2 gas,2025-04-30T18:27:38.000Z,
twitter,"Sundanese Mulyono ini gembar gembor vasektomi, apa dia tau Fatwa MUI vasektomi tuh haram? 

Sumber: https://fatwamui.com/storage/451/VASEKTOMI.pdf…",2025-04-30T18:13:50.000Z,
twitter,"Perlu diingat ya vasektomi itu haram begitu juga kb/angkat rahim. 
Dibolehkan jika dan hanya jika. 
Seandainya istri memiliki riwayat kesehatan yg membahayakan dirinya ketika hamil. Maka diperbolehkan bagi suami utk vasektomi.
Kalo alasannya hanya ingin membatasi anak maka haram.",2025-04-30T17:42:04.000Z,
twitter,"Ngomong vasektomi haram, tuh kb cewe emg ga haram? Tp pda tutup mata tutup telinga kan, yg penting bini lu aja yg kesiksa sama efek samping kbnya. Najis bgt gaada pengertiannya sma sekali ke bininya pada. Kasian bini lu udh ngandung, ngelahirin msih lu suruh kb, mna lunya miskin",2025-04-30T17:18:37.000Z,
twitter,Gak usah bawa umat beragama bang. Sebagian ust juga bilang KB haram tapi istri terpaksa KB. Kalo mau adil berarti no KB no Vasektomi. Ya udah tahankan anak 12,2025-04-30T15:59:17.000Z,
twitter,"Make kondom doang aja banyak alesannya apalagi vasektomi ""my body my choices"" ""Haram fatwa MUI""",2025-04-30T15:54:06.000Z,
twitter,"gue ga pro kebijakan vasektomi syarat bansos nya KDM, tapi vasektomi haram tu dalilnya sape dah? (serius nanya)",2025-04-30T14:47:46.000Z,
twitter,"biasanya orang yg sampe nganggep dalam islam vasektomi haram saklek juga ya, ga pro zina kocak",2025-04-30T14:42:55.000Z,
twitter,"@bgibnunu
 @asumsico
 Vasektomi dan tubektomi keduanya permanen, meski pembalikan mungkin tetapi tidak selalu berhasil. MUI mengizinkan vasektomi dengan syarat tertentu, tapi beberapa ulama masih menganggapnya haram. Kebijakan Dedi Mulyadi di Jawa Barat yang mewajibkan vasektomi",2025-04-30T14:30:14.000Z,
twitter,"Lo kayanya rajin kajian, kajian dmn si. Di islam ga haramkan KB. Yg haram itu kalo lo childfree. Lagian vasektomi wajib buat YANG MAU BANSOS, udh pny 2 anak dan 35 tahun ke atas (wanita udh risiko tinggi utk hamil). Kalo gamau nrima bansos ya gpp ga maksa",2025-04-30T13:34:33.000Z,
twitter,"KB itu Haram , Vasektomi itu Haram. Tanggung jawab si Bapak buat cari Nafkah, pemerintah tugasnya menyediakan Lapangan kerja bukan mewajibkan Vasektomi",2025-04-30T13:28:23.000Z,
twitter,Vasektomi itu Haram. Dedi Mulyadi itu sesat,2025-04-30T13:11:49.000Z,
twitter,Vasektomi itu Haram.,2025-04-30T13:09:40.000Z,
twitter,"haram mana sama ngga ngasih anak istri hidup layak? jadi gapapa anak banyak tapi kelaperan, daripada vasektomi untuk mengurangi kemungkinan miskin berkelanjutan?",2025-04-30T13:06:48.000Z,
twitter,"@grok
 Hukum Islam tentang KB atau Vasektomi itu halal atau haram ?",2025-04-30T13:05:33.000Z,
twitter,Vasektomi haram. Menelantarkan anak juga haram. Membandingkan dua hal yang haram tidak menjadikan salah satunya jadi halal.,2025-04-30T13:02:59.000Z,
twitter,Sejak kapan KB selain vasektomi permanen jadi haram? ,2025-04-30T13:02:42.000Z,
twitter,"Fatwa MUI: rokok haram!! tapi bnyk ustad & kyai bangga sbg perokok aktif & malah ada yg ceramah sambil jualan rokok. vasektomi dilakukan jika asas manfaat lbh besar dibanding mudharat & tentu manfaat vasektomi jauuuh lebih besar, rokok tdk punya manfaat selain hanya mudharat.",2025-04-30T13:02:02.000Z,
twitter,"kak kurang edukasi gimana itu bkkbn selalu penyuluhan tentang KB, program 2 anak ke desa desa. Tapi masih banyak yg bebal gak mau mengatasnamakan haram pdhal mereka dzolim gak bisa provide kebutuhan anak"" nya tpi selalu bikin anak mulu. Apalagi edukasi vasektomi.",2025-04-30T12:11:06.000Z,
twitter,"Mjb, eh serius vasektomi haram? Ada referensinya?",2025-04-30T12:10:33.000Z,
twitter,"Muslim bukan? Kalo bukan gausah ditanggepi postingan di atas bukan untuk kamu. Tapi kalo kamu muslim, kamu harus paham faktanya bahwa vasektomi itu haram dalam islam, gak usah nunggu fatwa MUI pun udah haram.",2025-04-30T12:05:53.000Z,
twitter,"Diluar yang katanya ""haram""... Vasektomi adalah KB buat laki-laki, pil, suntik,iud adalah KB buat perempuan... Fair enough? Perempuan & KB= wajib, laki2 & KB = diskriminatif.. perempuan diciptakan buat menderita aja kah?",2025-04-30T12:05:18.000Z,
twitter,Apapun pendapatmu gak merubah fakta bahwa vasektomi haram. Ada cara lain untuk membatasi itu,2025-04-30T12:04:29.000Z,
twitter,vasektomi haram tapi KB halal gitu ya? patriarki sekalehhhh,2025-04-30T11:35:47.000Z,
twitter,"Waktu itu ada yg bilang kalau vasektomi itu ga permanen krn bisa dikembalikan lagi. Makanya mau dikaji ulang tentang haram atau nggaknya, gitu :3",2025-04-30T11:20:59.000Z,
twitter,"Pertama. KDM kan bukan muslim? Jd tidak ada urusannya dg fatwa haram atau tidak.

Kedua. Ini memang sangat diskriminatif.
Vasektomi itu untuk lelaki yg sudah mempunyai keturunan. Andaikan belum punya keturunan dan keadaannya memang memenuhi syarat sbgai penerima bansos gimana?",2025-04-30T11:12:16.000Z,
twitter,"Kontra

-alam islam vasektomi itu haram padahal masih ada cara lain misal penggunaan kondom.
- syarat menerima bansos nah itu cacat karena bansos itu kewajiban pemerintah. 
- balik lagi fokus harusnya di menurunkan kemiskinannya bukan di kebijakan kb nya.",2025-04-30T11:10:36.000Z,
twitter,List haram nambah : 1.Babi 2.Vasektomi,2025-04-30T11:03:47.000Z,
twitter,"Oknum: vasektomi ga boleh haram bla bla bla

Yehhh kontol, giliran lu ga ngasih nafkah dan ga ada tanggung jawab nya sama sekali sm keluarga, ga ada tuh kata haram keluar dri mulut lu",2025-04-30T10:44:03.000Z,
twitter,"Antara setuju dan ga setuju , karna klo bagi orang muslim setahuku vasektomi itu haram cmiiw",2025-04-30T10:39:11.000Z,
twitter,Vasektomi haram hukumnya dalam islam..,2025-04-30T10:17:36.000Z,
twitter,Haram halal itu tergantung kondisi masa gtu sj ga tau.. Klo mmg anak byk ga mampu beli kondom anak2 nya sengsara jalan cm lwt vasektomi / pihak istri di KB.. Gmna solusimu?,2025-04-30T10:06:40.000Z,
twitter,"Vasektomi yangga permanen haram juga kah kak?

Kalo ga permanen kan sama aja cem suntik KB versi cowo",2025-04-30T10:02:29.000Z,
twitter,"VASEKTOMI BUAT PERJAKA HARAM YA.... 
TUK YANG PUNYA ANAK 2 DAN PRA SEJAHTERA HARAM GA?",2025-04-30T10:01:50.000Z,
twitter,"gpp kak halal haram tuhan yg paham kondisi kita, bapakku (biasa jd imam dan ngisi khutbah di masjid) jg vasektomi",2025-04-30T08:34:59.000Z,
twitter,"Astaghfirullah..... 

Jangan percaya yaa. Ini fatwa yang udah diperbarui. 

Anjirlah. Kaget gue dibilang vasektomi haram 

Ya Allah pengen tabok orang ini ",2025-04-30T08:27:41.000Z,
twitter,"Gak, gue salfok. Ini beneran MUI bikin fatwa kalo vasektomi itu haram?",2025-04-30T08:18:51.000Z,
twitter,"Sstt, jgn dikasih tau bang, klo kaum konservatif sadar klo vasektomi itu udh difatwa haram, berabe entar , awkwkwkw",2025-04-30T08:08:19.000Z,
twitter,"Nah ini. Yang jelas diharamkan dan merugikan banyak orang dicuekkin. Mengenai vasektomi fatwa sudah berubah di tahun 2012, dari haram, jadi diperbolehkan dengan syarat. Malah ditentang habis-habisan.",2025-04-30T08:07:24.000Z,
twitter,"Fatwa MUI menyatakan bahwa vasektomi hukumnya haram karena dianggap sebagai pemandulan permanen. Namun, ada pengecualian dalam situasi tertentu yang dibenarkan, seperti ketika kesehatan istri atau keluarga beresiko, atau ketika pasangan sudah memiliki cukup banyak anak.",2025-04-30T08:04:03.000Z,
twitter,"Bicara : Hukum Vasektomi dalam Islam, Haram atau Diperboleh...",2025-04-30T08:03:01.000Z,
twitter,"Kang 
@DediMulyadi71
 sebelum buat sebuah kebijakan, baiknya dibaca banyak referensi, jgn buat kebijakan yg sensitif dan bertentangan dgn ajaran agama. Ini pendapat dari 
@muhammadiyah
 dan 
@nahdlatululama
 
Infonya 
@MUIPusat
 jg menfatwakan haram terkait vasektomi.",2025-04-30T07:46:04.000Z,
twitter,"vasektomi haram
cewe wajib kb

adalah tai di negeri patriarki.",2025-04-30T06:44:27.000Z,
twitter,"Lah. Anak anak mereka. Suka suka mreka bikin anak. Koq lu malah nunjuk2 LU nya ke Gw 
Eeh gubernur lu itu gak tau ya VASEKTOMI itu haram secara Islam. Sok mau maen tuhan2an. Dasar odong2 ",2025-04-30T06:42:09.000Z,
twitter,"vasektomi haram, tapi giliran anak banyak gak keurus gak haram yg penting ""binyik inik binyik rijiki"" ",2025-04-30T06:28:10.000Z,
twitter,"hahahaha cowok² patriarki ketrigger karna dipaksa melek sama program vasektomi 

gak usah ngomongin haram karna fatwa MUI deh.. itu rokok dilabelin haram juga kalian tutup mata tutup telinga kan.",2025-04-30T06:25:15.000Z,
twitter,"Halal haram itu tergantung kondisi masa mesti kafir yg ngajarin  contoh nya saat pandemo, klo pd vasektomi untuk pd ortu yg sdh punya anak banyak smua dibuat berdasarkan contoh kasus yg terjadi buat makan sj tidak mampu tp istri hamil terus.",2025-04-30T05:54:12.000Z,
twitter,"Dalam Islam, vasektomi dan tubektomi umumnya dianggap haram karena secara permanen mencegah prokreasi, yang dipandang sebagai mengubah ciptaan Allah. Pengecualian diperbolehkan untuk kebutuhan medis, seperti risiko kesehatan serius. Di Indonesia, MUI kini mengizinkan vasektomi",2025-04-30T05:53:29.000Z,
twitter,"""vasektomi haram"" but when a women refused to do so, you call her ""kan itu udh kodrat perempuan!"" nyap nyap mulu, cemen mental lu semua yg kayak gini",2025-04-30T05:31:41.000Z,
twitter,"vasektomi dibilang haram, but when parents can't provide a safe haven for their child and still choose to have more kids, they say, ""banyak anak banyak rezeki""—as if making your child suffer isn't haram",2025-04-30T05:31:40.000Z,
twitter,jadi kalian tuh lebih baik beranak banyak dan TIDAK BERTANGGUNGJAWAB YA dibanding ngelakuin vasektomi yg haram? ternyata lebih baik tidak ngurusin anak ya?,2025-04-30T05:28:19.000Z,
twitter,trs galama ada yg bikin vasektomi haram menurut MUI  jncok,2025-04-30T05:22:14.000Z,
twitter,"gk vasektomi aja banyak ko yg selingkuh celap celup, nothing change except gaakan ada victim baru seorang anak yg gk salah apa2 dikatain anak haram",2025-04-30T05:14:12.000Z,
twitter,"- baru boleh vasektomi. kalau bahas-bahas haram, coba lu pikirin lagi kalo punya anak banyak tapi lu kaga mampu, anak lu ditelantarin. ngerepotin warga + pemerintah. dan lu juga ujung-ujungnya stress gabisa urus anak, dosa juga elu ujung-ujungnya.",2025-04-30T05:12:33.000Z,
twitter,"Mau tanya dong, kalau misal vasektomi haram karena menyebabkan pemandulan permanen atau menghalangi prokreasi, terus gimana dengan steril pada wanita (tubektomi)? Itu kan sama juga menghalangi prokreasi. Apakah sejauh ini sebenernya diharamkan juga ya? Atau ada penjelasan lain?",2025-04-30T05:05:21.000Z,
twitter,gak peduli sama bacot yg bilang vasektomi haram kalo dia sama sekali gak naruh perhatian di tingginya pasien kanker karena iud,2025-04-30T05:05:17.000Z,
twitter,"Kalau kata Ustadz ku haram untuk vasektomi karena permanen, karna di Indonesia blm ada yg terbukti vasektomi itu gk permanen..",2025-04-30T05:02:58.000Z,
twitter,"Emang KB itu dibolehkan dalam agama untuk perempuan? Fungsi vasektomi pada laki laki dan KB pada perempuan itu kan sama sama mencegah anak berlebih, jadi disini cmn cewe disuruh kb tapi cowo gaboleh gitu? Kalau cowo haram trs cewe ga haram?",2025-04-30T05:01:14.000Z,
twitter,"FATWA MUI: ROKOK HARAM...!

Tapi yg ngerokok masih banyak????

So, kalopun vasektomi haram (menurut fatwa mui), tapi masih banyak juga yg pro sm vasektomi",2025-04-30T04:54:59.000Z,
twitter,yg dia kutip ini bawa2 fatwa MUI yg jls2 agama yg dimaksud islam kan? apalg yg dikutip blg kl dia muslim dan mematok fatwa mui sbg pegangan bahwa vasektomi haram. emg sih nyinggung agama lain tp open ur eyes lah yg berlindung dr agama dan fatwa terkait anak pinak mostly siapa...,2025-04-30T04:53:09.000Z,
twitter,Bentar lagi keluar dah fatwa haram vasektomi ,2025-04-30T04:50:03.000Z,
twitter,"Buset, laki-laki pada gini amat.
Vasektomi = mandul (katanya) = haram
Banyak anak = anak pada ga keurus (lahir batin) = tidak haram kah?",2025-04-30T04:42:45.000Z,
twitter,"1979 vasektomi dinyatakan haram oleh MUI. Sejak tahun 2000, sudah tidak haram lagi",2025-04-30T04:34:09.000Z,
twitter,"Vasektomi haram terus orang tetap melakukan ya itu terserah lagi, kan udah disampaikan hukumnya. Tinggal patuh atau tidak.",2025-04-30T04:00:15.000Z,
twitter,Vasektomi haram?lalu bagaimana dengan seorang anak yang diberikan hidup tidak layak oleh ortu yang tidak bertanggungjawab?,2025-04-30T03:54:06.000Z,
twitter,"Vasektomi haram, tapi nelantarin anak mah gak haram yeee.",2025-04-30T03:44:09.000Z,
twitter,"Vasektomi haram dalam Islam, kecuali jika:

1. Tujuannya sesuai syariat, bukan sekadar malas punya anak.

2. Tidak permanen dan bisa dikembalikan fungsi reproduksinya.

3. Tidak membahayakan dan bukan metode kontrasepsi mantap.
Kesimpulan: Boleh jika memenuhi ketiga syarat tsb.",2025-04-30T03:35:03.000Z,
twitter,"Vasektomi Sudah Halal ?

Majelis Ulama Indonesia (MUI) akhirnya pada Juli 2012 meninjau ulang hukum haram praktek vasektomi. Vasektomi adalah operasi kecil mengikat saluran sperma pria sehingga benih pria tidak mengalir ke dalam air mani pria. Vasektomi dilakukan untuk mencegah",2025-04-30T03:31:40.000Z,
twitter,"Catatan serius, dalam Islam (saya mengacu fatwa MUI), KB permanen seperti vasektomi dan tubektomi hukumnya haram jika tidak ada udzur syari. Gubernur tidak boleh memaksa warga melakukan KB permanen jika tidak ada udzur syari tsb. Bahaya karena mengarah kepada kemungkaran.",2025-04-30T03:24:23.000Z,
twitter,"APASI TOLOL, KALO CEWE KB EMANG GA HARAM? ITU VASEKTOMI BUAT ORANG MISKIN NAFSUAN OTAKNYA NGENTOT DOANG.",2025-04-30T03:23:40.000Z,
twitter,"sebenernya bagus aja kebijakan kaya gini, since orang kalangan bawah can't control to have a child, beranak mulu. tapi secara syariat vasektomi tuh masih abu, malah (pernah baca) tergolong haram, wallahu a'lam",2025-04-30T03:04:04.000Z,
twitter,"Gua mah sebenarnya sepakat2 aja sama kebijakan Vasektomi

Tapi kayaknya dalam islam, fiqih, ini rigid banget, gak bisa sembarangan hukumnya. Bisa masuk ke Haram.",2025-04-30T03:01:50.000Z,
twitter,"Perasaan vasektomi ada jangka waktunya 
Lagian berlindung dibalik kata haram mah ga keren",2025-04-30T02:55:36.000Z,
twitter,"Haram apabila bermaksud untuk pemandulan permanen, tapi kalau untuk mencegah ga apapa katanya kak. Laki - laki yang sudah melakukan vasektomi bisa kok punya anak lagi.",2025-04-30T02:54:50.000Z,
twitter,Tugas pemerintah itu cari solusi atau sistem utk kesejahteraan masyarakat bukan mencegah orang punya anak. Apapun judulnya vasektomi tetaplah HARAM,2025-04-30T02:19:24.000Z,
twitter,"vasektomi haram, tapi kalo korupsi, dzalim, merusak tatanan negara itu halal bang?",2025-04-30T02:18:32.000Z,
twitter,"Vasektomi haram (menurut MUI) dgn pengecualian.
Salah satunya tidak permanen. 

Vasektomi saat inj bisa direkanalisasi, tidak dg tubektomi.

Aku tdk masalah dg metode KB, yg jd masalah adl pemaksaan dn deskriminasi trhdap org miskin.
My body my choice ternyata tdk utk org miskin.",2025-04-30T01:51:38.000Z,
twitter,"Mereka maunya wanita yg di KB, dan berpendapat bahwa vasektomi itu haram. 

Ini saya juga bingung ",2025-04-30T01:39:12.000Z,
twitter,"Tp emg haram sih kata ulama. Alesannya krn vasektomi ini pemandulan secara permanen, sedangkan kalo kb cewe kan bisa berenti sewaktu waktu kalo pen punya anak lagi. Tp kata gua mending pake kondom aja dah atau crot diluar. Toh sama bae rasanya mau crot dimana juga",2025-04-30T01:38:45.000Z,
twitter,"Heh dibilangin ada yg pake cincin. Disumbat aja salurannya sama kyk KB cewe yg halangin hormon esterogen buat kerja, sm sm menghambat. Terus knp kalo vasektomi haram kl KB cw gpp? Lagian ya emang ada kondom dll, tapi kebanyakan suami g mau pake krn katanya gaenak.",2025-04-30T01:36:43.000Z,
twitter,"knp giliran bahas vasektomi pada ga terima dan bilang haram, tp pas bahas kb perempuan ga ada tuh yg beginii",2025-04-30T01:28:29.000Z,
twitter,"Nahh ini lho gais, maksudnya pak dedi, dia ga mau ada warganya yg kayak gini. Demen ngewe, gak mau pake pengaman, punya anak, anaknya ga bisa diurus karna ga ada biaya. Disuruh vasektomi malah pada ngamuk, bilang ""Haram!! HARAM!! Cont...",2025-04-30T01:19:01.000Z,
twitter,"aslinya vasektomi nggak seharam itu sesuai dengan kondisi masing masing. kalau udah tua dan bikin anak terus ya baiknya vasektomi, tapi karena ini udah merenggut kebebasan orang ya jadi haram.",2025-04-29T23:56:09.000Z,
twitter,"Vasektomi haram tp gak kasih kehidupan layak utk anak itu tanggung jawab pemerintah,,jd rakyat cukup bikin anak aja gak usah mikir siapa yg kasih makan.",2025-04-29T23:27:43.000Z,
twitter,Apapun alasannya vasektomi itu haram titik,2025-04-29T23:25:55.000Z,
twitter,"Klo cuma menyarankan ok aja lah tp klo udh sebagai syarat menerima bansos or beasiswa itu udh penindasan.. 

Vasektomi fatwa MUI = Haram 
Merokok fatwa MUI = Haram 

Yg masih ngerokok jgn ngebacot benahin diri dulu!!",2025-04-29T23:03:20.000Z,
twitter,"Anda bilang ""vasektomi haram karna menyebabkan pemandulan permanen"", ada buktinya? Lalu apa pendapat anda tentang ibu2 yang diharuskan steril (tubektomi yang sifatnya permanen) oleh dokter setelah kelahiran anak ketiga, terutama yang semuanya melalui proses caesar?",2025-04-29T22:50:56.000Z,
twitter,"Bukan masalah ga dapet bansos atau beasiswanya sih, lebih ke dosanya aja, karena vasektomi kan haram kalo tanpa indikasi kewajiban medis.",2025-04-29T22:26:35.000Z,
twitter,"Daripada dzolim sama anak, gabisa ngurus anak mending vasektomi, jangan dikit2 teriak haram, di liat lagi sisi baiknya.",2025-04-29T22:18:51.000Z,
twitter,Tapi vasektomi itu haram.,2025-04-29T21:56:51.000Z,
twitter,"Menurut fatwa MUI 2012, vasektomi boleh jika dapat dibalik, tidak menyebabkan kemandulan permanen, dan aman. Namun, fatwa sebelumnya (1979, 1983, 2009) menyatakan haram karena dianggap steril permanen. Ulama Muhammadiyah mendukung dengan syarat ketat, sementara NU menolak karena",2025-04-29T21:53:36.000Z,
twitter,"@ferizandra
 @HickleMilt69847
 Saya lihat usulan Dedi Mulyadi soal vasektomi sebagai syarat bansos ini kontroversial banget. Dari sisi agama, baik Islam maupun Katolik menentang keras karena dianggap haram dan melanggar nilai prokreasi. MUI bahkan udah keluarin fatwa, dan Gereja",2025-04-29T18:37:38.000Z,
twitter,"cari fakta jangan pake statement orang di twitter kak, di google banyak kok dijelasin fatwa MUI yang bener.
dan emang ga haram kalo emng dibutuhkan.
ya logika aja si, lebih haram ngebiarin istri kesakitan apa vasektomi?",2025-04-29T18:01:03.000Z,
twitter,VASEKTOMI HARAM DALAM ISLAM,2025-04-29T17:56:49.000Z,
twitter,"Fatwa Awal (1979):
(1) MUI pada tahun 1979 menetapkan bahwa vasektomi haram karena dianggap sebagai pemandulan permanen yang melanggar kaidah Islam. 
Perubahan Fatwa (2009 & 2012):
Setelah mempertimbangkan perkembangan teknologi medis, khususnya terkait pemulihan saluran sperma,",2025-04-29T17:55:59.000Z,
twitter,"Lu coba liat akun yg ga setuju tuh pasti akun laki yg egois, dan yg bawa agama alias yg mabok agama. Yg bagi mereka vasektomi haram, tapi menelantarkan anak ga haram.",2025-04-29T17:55:09.000Z,
twitter,"kalo ada kepentingan ga haram kok vasektomi, gaada bedanya sama KB, IUD, dll.
kenapasih gini aja otakny ga nyampe?",2025-04-29T17:54:55.000Z,
twitter,"Yaelah rokok aja haram, masih pada ngepul tuh kiyai. Vasektomi buat orang miskin yg hiburannya cuma ngentot lgsg ""vasektomi haram"". KL nelantarin dan bikin anak terbebani ga haram dong berarti?",2025-04-29T17:48:41.000Z,
twitter,"ini kmu ga nangkap kah pesannya? 
ya benar vasektomi itu haram dalam hukum islam tpi di samping itu, punya anak banyak dengan keadaan kekurangan juga zalim jatuhnya, anak tidak terpenuhi haknya. realitanya skrng banyak seperti itu, udahlah miskin kerjaannya ngewe dan beranak mulu",2025-04-29T17:03:03.000Z,
