platform,komentar,timestamp,sentimen
twitter,Dari vasektomi bagi penerima bansos ke perempuan wajib nikah dan punya anak untuk bersekolah? Keknya terlalu kontradiktif.,2025-04-30T09:14:11.000Z,
twitter,"Nope. Vasektomi tuh bagus, kok.

Tapi...Orang miskin punya banyak anak tuh kondisi rumit, butuh penanganan yang sabar dan perjalanan panjang, salah satunya dengan edukasi dan perubahan sistem. 

Disini konteksnya dia mewajibkan untuk penerima bansos... 

Bansos dan beasiswa",2025-04-30T09:12:25.000Z,
twitter,"Padahal beliau bener sih, buat penerima bansos yg anaknya banyak mending diberlakukan vasektomi, ga mungkin juga kan beliau vasektomi yg belum ada anak atau cuman 1",2025-04-30T09:07:28.000Z,
twitter,"program pemerintah selama ini yg ""2 anak cukup"" tu menggencarkan KB, giliran di switch subjek nya knp marah, lagian syarat vasektomi sudah memiliki 2 anak, mau bikin brp anak lg sih? kalo masih termasuk golongan penerima bansos, sadar diri jgn punya anak banyak, imo",2025-04-30T09:04:52.000Z,
twitter,"Kan itu buat yang penerima bansos, kalo nggk mau vasektomi tinggal nggk usah ikutan dapet bansos, dialihkan aja ke yang lebih membutuhkan.",2025-04-30T09:02:49.000Z,
twitter,"jelas ini maksa dengan penyalahgunaan kekuasaan dan memanfaatkan kondisi tidak berdaya. penerima bansos bisa menerima bantuan kalo vasektomi, apa namanya itu kalo bukan memanfaatkan kondisi tidak berdaya?
program kb 2 anak cukup itu contoh yang tidak memaksa",2025-04-30T09:00:56.000Z,
twitter,"Banyak yg ga paham kak 

Mereka ga mikirin kalau si penerima bansos ga mau vasektomi gmn? Apa dibiarin aja sekeluarga mati disaat negara ngasih pekerjaan layak aja ga bisa?",2025-04-30T08:55:07.000Z,
twitter,pada marah-marah krna ada ketentuan kb vasektomi (suami) bagi penerima bansos dan beasiswa. ini syarat bagus banget untuk mutus rantai kemiskinan dan generasi sandwich menurut gue berkelanjutan. hidup mengandalkan bantuan sosial tapi mau punya banyak anak tuh ngotak gk sih?,2025-04-30T08:28:35.000Z,
twitter,"gue kepikiran bahaya pemaksaan vasektomi ini, kalopun berjalan.. para penerima bansos anak berkurang. terus yg lain gimana? bakal muncul keluarga miskin baru yg gaterdampak bansos.

mending dibuat umum dengan tunjangan buat yg mau vasektomi, jadi semua lapisan bisa berkurang",2025-04-30T08:27:59.000Z,
twitter,"Gubernur Jabar suruh vasektomi penerima bansos, kenapa gak dari dulu diujicobakan ke gubernur sebelumnya, biar gak ada kasus....",2025-04-30T08:21:21.000Z,
twitter,Aduh. Orang kena musibah ya harusnya gak dapet syarat apapun karena keadaan mereka darurat. Vasektomi ini bagus buat ngurangin kemiskinan struktural. Syaratnya baru berlaku kalo penerima bansos tidak dalam urgenitas.,2025-04-30T08:11:01.000Z,
twitter,Yeee guoblook kenapa nggak elu benerin data/mekanisme penerima bansos aje kok ngatur nyampe tingkat vasektomi?,2025-04-30T08:09:40.000Z,
twitter,"Dan itu beritanya ga lengkap, vasektomi untuk penerima bansos. Means orang yang ga mampu secara finansial memang semestinya membatasi bikin anak gasi karena gamampu menghidupi anak?",2025-04-30T08:08:36.000Z,
twitter,"Pahami konteks nder, vasektomi itu diwajibkan untuk orang tua penerima bansos/beasiswa. Alasannya? se sederhana kalo lu ga bisa kasih anak lu sekolah/makan, lebih baik jangan punya anak lagi. Menurut gua kebijakan KDM sudah bener kok ",2025-04-30T08:02:52.000Z,
twitter,"gak memaksa. lu boleh menolak untuk vasektomi, tp pemerintah jg berhak untuk menolak kasih bantuan. lu masih bisa memilih untuk cari duit sndiri kok.

jadinya, penerima bantuan cuma buat org-org yg emg susah dan kepepet",2025-04-30T08:01:25.000Z,
twitter,"Dedi Mulyadi Wacanakan Vasektomi bagi Penerima Bansos: Berhenti Bikin Anak Kalau Tak Sanggup Nafkahi
 
https://m.tribunnews.com/regional/2025/04/30/dedi-mulyadi-wacanakan-vasektomi-bagi-penerima-bansos-berhenti-bikin-anak-kalau-tak-sanggup-nafkahi… via 
@tribunnews",2025-04-30T08:00:45.000Z,
twitter,"Gubernur Jabar, Dedi Mulyadi, ajukan kebijakan unik: vasektomi sebagai syarat bantuan sosial. Tujuannya? Kendalikan angka kelahiran & tekan kemiskinan. Penerima vasektomi bahkan bakal dapat insentif Rp500 ribu!
Tapi... kamu tahu apa itu vasektomi? Yuk, kenali fakta & risikonya!",2025-04-30T07:52:06.000Z,
twitter,"Banyak artikelnya di google, syarat penerima vasektomi kamg dedi mulyadi",2025-04-30T07:38:12.000Z,
twitter,"Bukan kah case nya disini adalah yang dapat bansos harus vasektomi kan? 
Nah penerima bansos adalah keluarga yang (maaf) kurang mampu, dengan menerima bansos ini berarti keluarga tersebut dianggap kurang mampu membesarkan anak, salah satu tujuan vasektomi disini adalah cont-",2025-04-30T07:21:15.000Z,
twitter,"Warga Jawa Barat? Penerima Bansos? Siap-siap, Gubernur Dedi Mulyadi akan minta KB pada laki-laki, dan terutama vasektomi, sebagai syarat terima Bansos.

Gimana gimana?",2025-04-30T06:37:17.000Z,
twitter,"@Kub1kOfficial
 @kompascom
 @DediMulyadi71
 Kebijakan vasektomi Dedi Mulyadi bertujuan mengurangi kelahiran tak direncanakan dan kemiskinan, sejalan dengan program KB nasional yang didukung BKKBN. Insentif Rp 500.000 ditawarkan untuk pria penerima bansos, mengurangi beban keluarga.",2025-04-30T06:33:06.000Z,
twitter,"Menganjurkan orang untuk vasektomi bagus membangun kesadaran jgn membebankan hanya keperempuan sudah sampai situ aja titik. Tapi kalo dihubungkan jd syarat penerima bansos, ga masukkkk akal. Itu hak orang miskin di jamin negara lhoh.",2025-04-30T06:33:04.000Z,
twitter,"gua ngerti prinsip lo sih. pinter atau bodoh itu hak. yg diberantas harusnya kebodohannya, bukan hak nya.  gitu kan?

tapi ini kan balik si penerima. kalo gamau vasektomi ya gausah ambil bansos. tinggal perdebatan nya terus apa bentuk hak orang miskin? ya pendidikan harusnya.",2025-04-30T06:27:07.000Z,
twitter,"Dedi Mulyadi usul KB Vasektomi jadi syarat untuk penerima bansos.
Setuju atau engga dengan usul tersebut? Kenapa?

Diskusi yukk",2025-04-30T06:20:58.000Z,
twitter,"Jarang2 nih gua belain pemerintah. Vasektomi itu cuma syarat penerima bansos. 1 keluarga miskin kalo punya anak banyak bakal jadi beban pemerintah tapi kalo di-KB, dana buat keluarga tadi bisa dialokasiin ke keluarga lain yang butuh bantuan juga",2025-04-30T06:14:06.000Z,
twitter,trus opini vasektomi bagi penerima bansos: fasis ,2025-04-30T06:13:50.000Z,
twitter,emg yg dukung vasektomi jadi syarat penerima bansos itu otaknya pada ga jalan,2025-04-30T06:05:22.000Z,
twitter,"Syarat penerima bansos hrs berlaku sama, klo ada syarat vasektomi ya hrs vasektomi semua. Klo mau ada pengecualian bikin bansos khusus. Dan yg terpenting kebijakan hrs by data.",2025-04-30T06:05:13.000Z,
twitter,"Program KB itu buat semua masyarakat. Lha ini dikhususkan buat penerima bansos. Emang orang kaya ga bisa ngebuntingin org miskin? Pegawai BUMN, BUMD, dan PNS jg harusnya wajib vasektomi buat membatasi pengeluaran tunjangan keluarga.",2025-04-30T05:19:29.000Z,
twitter,Setauku Vasektomi keluar biaya lagi emang ngecut angka kelahiran tapi ttp aja biaya awalnya lumayan tinggi gk sig cmiiw blom kalau penerima merupakan miskin turunan jadi hak untuk punyak anaknya dicabut dari awal,2025-04-30T05:17:40.000Z,
twitter,"Langkah Gub 
@DediMulyadi71
 beberapa sangat bagus . Contoh yg paling bagus adalah pembedahan, perubahan dan trnsparasi anggaran...

Cuma juga harus objektif, tidak semua bagus dan tidak masalah seharusnya dikritisi..
Penerima bansos harus vasektomi misalnya... Terlalu jauh ga fair",2025-04-30T05:10:20.000Z,
twitter,"Gw sendiri setuju ga setuju dengan isu ini..
Lingkungan gw bukan penerima bansos.
Cuma kalau buat ngilangin kemiskinan ya vasektomi itu bukan jalan.
Pendidikan lo kebut, karena jujur aja.. Bocah sekolah disini itu banyak yang tolol.",2025-04-30T05:07:14.000Z,
twitter,"Kalau tujuannya supaya bantuan tidak menumpuk di satu keluarga, sy rasa gak perlu mewajibkan vasektomi sebagai pagarnya. Cukup batasi saja penerima bantuan sampai anak ke 2 atau ke 3 misalnya.",2025-04-30T05:04:08.000Z,
twitter,"pas liat berita KDM bikin syarat penerima bansos harus vasektomi. beh komennya para bapak2 kenceng bgt ngeluarin dalil agama. giliran ditanya istri lu kb gak? eh pada mingkem. 
mereka laki2 gak mau kb, giliran perempuan kayak dianggap emang udah takdirnya pakai kb/tubektomi.",2025-04-30T04:49:57.000Z,
twitter,tentang diskursus KDM yang mengharuskan vasektomi untuk penerima bantuan/beasiswa— it is a good move untuk mendukung program KB. i do agree orang orang yang hidupnya masih kekurangan bahkan belum bisa menghidupi dirinya sendiri sebaiknya tidak punya anak—,2025-04-30T04:48:22.000Z,
twitter,"Wacana penerima bansos harus sudah KB, di mana preferably laki-lakinya yang pakai vasektomi, menarik.

Sejauh ini, gue gak setuju sih kalau ga boleh punya anak samsek, karena salah satu hak asasi manusia adalah hak membangun keluarga. UUD pun menjamin hak melanjutkan keturunan.",2025-04-30T04:46:49.000Z,
twitter,"Ada salah satu kerabat penerima bansos. Laki nganggur, bini jualan ulek. Anak 4.
Seandainya dari dulu ada ide vasektomi ini ",2025-04-30T04:30:08.000Z,
twitter,"gua bukan fans kdm bahkan liat cara kerja dia masi abu2, tp liat twt an laki yg pada kepanasan sama kebijakan soal vasektomi utk penerima bansos gua jg ngakak aja segitu takutnya ya apa kabar para perempuan yg KB tablet, suntik, iud, implan. ada lg yg sterilisasi ga koar2 tuh-",2025-04-30T04:22:27.000Z,
twitter,Tebak gender yang paling banyak protes terkait vasektomi buat penerima bansos,2025-04-30T03:49:46.000Z,
