platform,komentar,timestamp,sentimen
twitter,"Wkwk ini gimana siiii vasektomi kan jenis KB untuk pria dan dilakukan setelah mendapatkan jumlah anak yg diinginkan. Kalau udah tau duit dikit mah kerja yg bener bukan malah bikin anak yg banyak. Udah banyak anak, submit bansos lagi.",2025-04-30T16:18:46.000Z,
twitter,"Halo 
@tanyarlfes
, vasektomi permanen umumnya tidak memengaruhi nafsu pria. Penelitian menunjukkan tidak ada perubahan pada kadar testosteron, hormon yang mengatur hasrat seksual. Kebanyakan pria melaporkan nafsu tetap sama, bahkan beberapa merasa lebih percaya diri karena tidak",2025-04-30T16:09:28.000Z,
twitter,"Halo 
@grok
 apa efek samping vasektomi permanen bagi nafsu pria",2025-04-30T16:06:45.000Z,
twitter,"dibandingkan dengan pria yang tidak menjalani vasektomi (risiko relatif = 1,15, interval kepercayaan 95% = 1,10 hingga 1,20). Peningkatan risiko kanker prostat setelah vasektomi bertahan setidaknya selama 30 tahun SETELAH prosedur dan diamati tanpa memandang usia",2025-04-30T14:54:20.000Z,
twitter,"""Hasil: Secara keseluruhan, 26.238 kasus kanker prostat terjadi di antara 2.150.162 pria Denmark selama 53,4 juta orang-tahun masa tindak lanjut. Secara keseluruhan, pria yang telah menjalani vasektomi memiliki risiko kanker prostat yang lebih tinggi",2025-04-30T14:53:55.000Z,
twitter,"Tak Sembarangan, Ini 5 Ketentuan BKKBN Bagi Pria yang Ingin Vasektomi",2025-04-30T14:53:26.000Z,
twitter,"Apa bedanya sih, dgn bikin syarat BUAT YG ANAKNYA BANYAK TAPI MISKIN, hrs KB istrinya... Perdebatannya kan nanti balik ke vasektomi adalah jenis KB, tapi pria yg lakukan.

Kan fakta ini udah dibantu beranak terus? Lantas dibiarkan saja? Mmg ga mikirin itu kesejahteraan si anak?",2025-04-30T14:41:07.000Z,
twitter,Kalau aturannya diharuskan sih agak kontra ya. Better untuk biayanya digratiskan saja supaya mendukung yang mau vasektomi tapi tidak mampu. Hal ini juga dapat menyokong sosialisasi bahwasanya yang KB tidak hanya wanita tetapi pria juga bisa.,2025-04-30T14:33:37.000Z,
twitter,"kalo gmau ya harus wajib cari alternatif KB yg lain. Pasangan yg ga setuju vasektomi bkn berarti mreka mau beranak pinak sebanyak2 nya kok, tp mungkin ada hal lain yg dipertimbangkan. Respect sm pria yg bersedia vasektomi, tp lebih respect lg sm orang yg bisa ngehargain perbedaan",2025-04-30T14:28:23.000Z,
twitter,"nice, kalo kebijakan yg mau di terapkan KDM  itu cenderung mengarah fasis... mbak,masak syarat dpt bansos 500k harus KB vasektomi permanen ke pria??? mengatasi kemiskinan ga hanya KB,Ada Cara2 lain yg lebih bijak,pak harto yg identik militeristik saja tdk smpe fasis kaya gitu...",2025-04-30T14:21:56.000Z,
twitter,"Ya banyak. Ini aja gw liat 3 media  mengangkatnya berbeda (kepaksa gw liat pdhl males). Yg door stop interview, gw br liat, dia angkat soal ANAK BANYAK. bukan ga blh beranak. Dia jg blg soal vasektomi, pria yg ""maju"" soal KB jgn cm dibebankan pada wanita.",2025-04-30T14:19:30.000Z,
twitter,"KB wanita : pil, suntik 1 bulan, suntik 3 bulan, implan, iud (pada umumnya jenis KB ini)
KB pria : kondom, keluar diluar, vasektomi (sama pada umumnya jenis KB ini)

Baru segini aja udah pada kesulut apalagi disuruh pake KB berbagai jenis persis kaya wanita",2025-04-30T14:17:54.000Z,
twitter,"Nih buat yg gatau vasektomi itu apa : Vasektomi adalah prosedur kontrasepsi permanen pada pria yang dilakukan dengan memutus saluran sperma, atau vas deferens. Prosedur ini membuat pria tidak mampu lagi menghasilkan sperma yang dapat membuahi sel telur.",2025-04-30T13:53:32.000Z,
twitter,"Masalah hak Pria dikotori grgr dipaksa vasektomi, gmna istri2 yg tbtb bunting grgr ga dibolehin KB sm suaminya. Hak istri hidup dgn tenang, tanpa hrs mual muntah efek hamil, di serap nutrisi sm anak pas menyusui, ngurus anak tanpa henti.",2025-04-30T13:41:43.000Z,
twitter,"terlepas segala kontroversinya.
program ini bagus sebenernya, bisa mutus rantai kemiskinan
anak dapet beasiswa, ortunya KB
ga nambah anak lagi, vasektomi juga ga memberikan efek buruk buat si pria
ga nambah beban hidup lagi, anak bisa dpt pendidikan dgn beasiswat",2025-04-30T13:22:28.000Z,
twitter,"Gubernur Jawa Barat, Dedi Mulyadi, mengusulkan kebijakan program Keluarga Berencana (KB) terutama vasektomi sebagai syarat bagi pria dalam keluarga penerima bantuan sosial (bansos). Dengan mewajibkan partisipasi dalam program Keluarga Berencana (KB), khususnya melalui metode",2025-04-30T11:56:51.000Z,
twitter,"Vasektomi itu untuk lelaki berkeluarga dengan 2 anak. Memang 2 anak kurang bang? ""Vasektomi yang merugikan kaum pria"". Memang KB ""tidak merugikan kaum wanita"" bang?. Memang anda pikir KB itu ga bahaya untuk kaum wanita?. ""Reproduksi adalah hak prerogatif dari Tuhan""",2025-04-30T11:56:08.000Z,
twitter,"Pria Ini Sudah Vasektomi tapi Miliki Anak Lagi, Dokter Harus Bayar Hampir Rp1 Miliar",2025-04-30T11:40:25.000Z,
twitter,"Walaupun gue sangat amat mendukung kb untuk pria, tapi kalau masalahnya gini I totally disagree. 
1. Memojokan sekali masyarakat miskin, lo beneran ngerendahin masyarakat dengan hanya ngasih pilihan kelaparan atau vasektomi njir
2. Pria juga berhak punya 100% kendali atas —",2025-04-30T11:38:37.000Z,
twitter,"Emang kenapa sih pada rame vasektomi?kaum pria ga akan ada masalah seperti naik turunnya hormon
Kamu wanita yg lebih riskan kalo kb",2025-04-30T11:34:45.000Z,
twitter,"lebai lu...kalau gak mau vasektomi...jgn nerima bansos. simple.
vasektomi itu sudah tepat...pria kalau miskin jgn hanya  istrinya yg KB.
dikhawatirkan suami miskin yg bergantung pada bansos, ngentot.sana-sini dan akhirnya lahirlah anak2 gembel yg kurang gizi",2025-04-30T11:23:54.000Z,
twitter,Gubernur GobLok. Vasektomi itu melanggar Ham. Reproduksi adalah hak prerogratif dari Tuhan. Politikus utek doboL bikin kebijakan gak jelas. Pembatasan Populasi manusia lewat Vasektomi yang merugikan Kaum Pria akibat Pemerintah gagal sediakan lapangan kerja,2025-04-30T11:21:55.000Z,
twitter,"Bertentangan karena menghalangi rejeki (anak), tapi kalau menggunakan ""Mudarat lebih banyak dibandingkan keuntungan""
.
Vasektomi adalah langkah yang cocok mengingat banyak pria pengen ngewe doang, ga mau pengaman, tapi ga siap biayain anaknya",2025-04-30T09:19:00.000Z,
twitter,"#PengenTauAja
#BahasaBayi

Vasektomi: Sebuah Elaborasi Super-Teknikal 

: Si Tampan Claude I : Si Cantik Llama

Vasektomi merupakan prosedur kontrasepsi permanen pada pria yang melibatkan intervensi bedah minimal terhadap saluran reproduksi male.  Prosedur ini secara",2025-04-30T09:12:24.000Z,
twitter,"mulai pada muncul pria"" yg komen soal vasektomi, lu kira para wanita atau ibu layak juga dipaksa kb? giliran diminta tolong pake kndm aja pada teriak alesan ngga enak",2025-04-30T09:07:20.000Z,
twitter,"Kebijakan vasektomi wajib bagi pria dengan dua anak atau lebih kemungkinan melanggar UUD 1945, khususnya Pasal 28B (hak membentuk keluarga) dan Pasal 28G (kebebasan pribadi, termasuk otonomi tubuh). Kebijakan ini bersifat koersif karena mengikat bantuan sosial dengan prosedur",2025-04-30T08:59:41.000Z,
twitter,Apa Itu Vasektomi pada Pria? Dedi Mulyadi Usulkan Jadi Syarat Dapat Bansos,2025-04-30T08:36:43.000Z,
twitter,"Apa sebenarnya yang membuat kalian begitu takut dengan vasektomi, wahai para pria?",2025-04-30T08:31:20.000Z,
twitter,"aku rasa baik itu pria atau wanita jika dipaksa ngejalanin suatu prosedur medis sebagai syarat buat dia ngakses hak dasar (bansos/beasiswa) tuh bentuk kekerasan struktural dan pelanggaran otonomi tubuh.

makannya aku bilang keputusan untuk vasektomi/kb tuh gabisa dipaksa",2025-04-30T08:27:16.000Z,
twitter,Jadi inget cerita Indira Gandhi (via anak bungsunya Sanjay Gandhi) nerapin vasektomi paksa di India sampe ada kasus beberapa pria diculik buat dimandulkan secara paksa pada akhir 70-an.,2025-04-30T08:20:35.000Z,
twitter,"Ada, pemerintah punya program semua jenin kb, bahkan tubektomi (untuk wanita) maupun vasektomi (untuk pria) cuma untuk yg tubektomi dan vasektomi biasanya setahun sekali programnya",2025-04-30T08:18:23.000Z,
twitter,"""Lah bagus dong KB pria dinormalisasi dengan insentif yang jelas""

Masalahnya itu beasiswa sama bansos bukan kompensasi karena udah vasektomi, euy. Itu keluarganya dihukum kalau gak vasektomi kagak dapet beasiswa sama bansos ",2025-04-30T07:28:20.000Z,
twitter,"iya, aku gak akan bela beliau soal itu. 

tapi selama ini udah ada program vasektomi as KB yg cuma dianjurkan juga masih banyak kaum pria yg menentang.",2025-04-30T07:27:03.000Z,
twitter,"sogokan pria biar vasektomi tidak dilakukan merata, membawa nama wanita demi menutupi ketakutannya. the ugliest emg pengecut aslinya, cuma karna wanita selama ini dituntut buat nurut makanya mereka berasa ada power, aslinya mah pengecut.",2025-04-30T07:17:32.000Z,
twitter,"yg terpenting itu vasektomi ≠ kebiri. zaman udh maju, ada opsi KB yg trsedia utk pria dan bisa di search jg perihal vasektomi ini apa, dsb.

udh cukup jg utk membebankan semua ke perempuan, kita semua tau KBnya perempuan ini bnyk resikonya. so, it's a win win solution.",2025-04-30T06:46:59.000Z,
twitter,"KB Pria Syarat Penerima Bansos, BKKBN: Kita Terus Edukasi, Vasektomi Tak Mengubah 'Keperkasaan' Pria",2025-04-30T06:46:28.000Z,
twitter,"Kebijakan ini juga bias gender: Kenapa pria miskin yang disasar untuk vasektomi, bukan memperkuat edukasi keluarga secara menyeluruh? Ini hanya mencari jalan pintas—dan menjadikan tubuh rakyat sebagai solusinya.",2025-04-30T06:41:38.000Z,
twitter,"@Kub1kOfficial
 @kompascom
 @DediMulyadi71
 Kebijakan vasektomi Dedi Mulyadi bertujuan mengurangi kelahiran tak direncanakan dan kemiskinan, sejalan dengan program KB nasional yang didukung BKKBN. Insentif Rp 500.000 ditawarkan untuk pria penerima bansos, mengurangi beban keluarga.",2025-04-30T06:33:06.000Z,
twitter,"tapi kalo orgasme masih tetap bisa keluar sperma? 
atau, mungkin pertanyaannya apakah orgasme setelah vasektomi pada pria tetap memberi kenimatan 
@grok
 ?",2025-04-30T06:08:24.000Z,
twitter,"Kemeja Putih Polos Pria Lengan Panjang Pendek Formal
Baila #kesenjangansosial #TWS9thWin Vasektomi April

https://id.shp.ee/yh6jpie?smtt=0.0.3…",2025-04-30T05:57:58.000Z,
twitter,"Gubernur JawaBarat Dedi Mulyadi 
@DediMulyadi71
 akan menerapkan kebijakan yang mewajibkan peserta penerima bantuan sosial di JawaBarat untuk ikut program Keluarga Berencana (KB), terutama KB pria Vasektomi. Langkah ini diambil agar bantuan pemerintah tak menumpuk pd satu keluarga.",2025-04-30T03:13:51.000Z,
twitter,Dedi Mulyadi Syaratkan Pria Harus Vasektomi Jika Ingin Bansos,2025-04-30T02:50:04.000Z,
twitter,"Capek orang miskin anaknya banyak tapi gabisa ngurusinnya. Cuman vasektomi mahal yah, mendingan pemerintah fasilitasi vasektomi buat pria sama KB IUD buat wanita.",2025-04-30T02:45:14.000Z,
twitter,"Tidak, vasektomi tidak sama dengan orang kasim. Vasektomi adalah prosedur medis yang memotong saluran vas deferens untuk mencegah sperma keluar, tetapi tidak memengaruhi produksi testosteron atau fungsi seksual. Orang kasim adalah pria yang dikebiri, yaitu dengan mengangkat",2025-04-30T02:43:15.000Z,
twitter,"Vasectomy adalah prosedur sterilisasi pria yang aman dan permanen, bukan mengangkat testis, tapi memotong saluran vas deferens agar sperma tidak keluar. Efektivitasnya hampir 100%, tapi pembalikan tidak selalu berhasil. Kebijakan di Jawa Barat yang mewajibkan vasektomi untuk",2025-04-30T02:21:53.000Z,
twitter,Vasektomi yang dilakukan oleh pria untuk mencegah kehamilan yang gak direncanakan emang di mana gak progresifnya?,2025-04-30T02:14:48.000Z,
twitter,Setuju tapi tambahin edukasi ke laki-lakinya kalau vasektomi tuh bukan menghilangkan fungsi kelakiannya. Soalnya pasti ada kontra di masyarakat yg kurang edukasi dan anggap vasektomi tuh merendahkan pria,2025-04-30T02:07:25.000Z,
twitter,"Kak, vasektomi itu salah satu cara buat neken angka kelahiran. Wanita diharuskan kb biar ga hamil terus, apa salahnya kalo pria juga ngambil langkah ?",2025-04-30T00:53:11.000Z,
twitter,Kan kemarin kdm usul buat vasektomi pria dihujat upss. Kalo KB? Sudah diedukasi dari jaman dinosaurus  ngga mempan... Sama itu anak 8 kalo gaji umr pun berat. Ingat anak secukupnya aja gais,2025-04-30T00:42:30.000Z,
twitter,"KB pria dengan vasektomi juga bisa mengurangi tingkat kawin cerai di jawa barat yang sangat tinggi saat ini. Kalau pria sudah ga bisa buat keturunan, calon istri muda mana yg mau terima dia? kecuali wanita itu sudah punya anak dari suami sebelumnya.",2025-04-30T00:39:34.000Z,
twitter,"Vasektomi tidak melanggar HAM jika dilakukan secara sukarela. 
 
Namun, keterlibatan negara sering kali memunculkan pelanggaran, seperti tekanan sosial (miskin banyak anak), diskriminasi, atau ancaman kehilangan bantuan.

Pria miskin memperkuat narasi diskriminatif.",2025-04-30T00:36:30.000Z,
twitter,"Bangladesh  
Hussain Muhammad Ershad (1982), vasektomi menargetkan pria dari keluarga miskin.

Insentif berupa uang atau bantuan pangan ditawarkan, sering kali disertai tekanan atau paksaan.  

Pria yang menolak sterilisasi dilaporkan kehilangan akses bantuan pangan.",2025-04-30T00:36:28.000Z,
twitter,"1. Ide vasektomi yang digulirkan Gubernur Jabar KDM mirip  kebijakan kontroversial Indira Gandhi di India (1975-1977).  

Di India, pria miskin, tahanan, dan tunawisma dipaksa menjalani vasektomi melalui kuota negara, dengan insentif seperti tanah/uang atau tekanan langsung.",2025-04-30T00:36:27.000Z,
twitter,"Vasektomi cowok kan bisa direverse, wong cuma ngiket jalur sperma doang, kan jadinya simpel, kalo masih miskin vasektomi, pas kondisi ekonomi naik ya tinggal dibalikin, plus sperma pria itu tetep bisa bikin hamil di usia tua kok.",2025-04-30T00:31:08.000Z,
twitter,"Tren pria ‘bertanggung jawab’ tapi sebenernya... takut anak dari selingkuhan?
Gue tahu dua orang yang vasektomi diam-diam biar bisa gas terus ke mana-mana.
Mereka juga beli ini buat ‘nyamar’
https://s.shopee.co.id/2LLMrQQyBy",2025-04-30T00:13:15.000Z,
twitter,"Bayangin kang DediMulyadi... kalo si pria di beri KB vasektomi, suatu hari istrinya meninggal lebih dulu ?? Entah si pria atau istri baru kehidupannya mapan dan ingin punya anak ??? Bila istri barunya gadis, maka anda membunuh harapan perempuan itu selamanya -mikir-",2025-04-30T00:08:42.000Z,
twitter,"Saya 'juga' pilih anda 
@DediMulyadi71
 karena saya anggap anda terbaik. Tapi saya kecewa dgn program anda yg akan mewajibkan KB vasektomi ke pria miskin yg keluarganya butuh bansos diluar nalar sangat tidak manusiawi. Anda membunuh kehidupan mereka 'kedepan' selamanya -mikir-",2025-04-30T00:07:59.000Z,
twitter,"Bayangin kang DediMulyadi... kalo si pria di beri KB vasektomi, suatu hari istrinya meninggal lebih dulu ?? Entah si pria atau istri baru kehidupannya mapan dan ingin punya anak ??? Bila istri barunya gadis, maka anda membunuh harapan perempuan itu selamanya -mikir-",2025-04-30T00:04:11.000Z,
twitter,"Saya 'juga' pilih anda 
@DediMulyadi71
 karena saya anggap anda terbaik. Tapi saya kecewa dgn program anda yg akan mewajibkan KB vasektomi ke pria miskin yg keluarganya butuh bansos diluar nalar sangat tidak manusiawi. Anda membunuh kehidupan mereka 'kedepan' selamanya -mikir-",2025-04-30T00:01:11.000Z,
twitter,Dedi Mulyadi Usulkan Pria Wajib KB Vasektomi Syarat Terima Bansos,2025-04-29T23:30:00.000Z,
twitter,"Ga konyol sih ini, masalah skrg adalah orang miskin ga tau diri, duit minim beranak mulu. Lagian vasektomi ada syaratnya, dia kan KB cuma buat pria, dan itu sah2 aja. Cara mengurangi jumlah orang miskin salah satunya adalah mencegah pasangan miskin melahirkan org miskin lainnya",2025-04-29T22:52:50.000Z,
twitter,Mantep juga tih pria di vasektomi tapi lebih baik kalau diikuti lapangan pekerjaan yang banyak juga sih ya hmm,2025-04-29T22:49:00.000Z,
twitter,Ya semuanya diberesin. Toh vasektomi untk pria jg bagus juga,2025-04-29T22:38:51.000Z,
twitter,"Berarti secara psikologis malah bagus vasektomi ini , bikin pria Rilex karena tidak khawatir terjadi kehamilan .",2025-04-29T20:33:50.000Z,
twitter,"Terakhir.

Bkn hy pria saja yg setelah vasektomi ditinggal selingkuh istri / diceraikan istri.

Byk jg wanita yg stlh steril, & angkat rahim krn penyakit kena tuh diselingkuhi / diceraikan oleh suaminya sendiri. 

Alasannya “gak nikmat, krna gak ada rahimnya, rasanya bolong”.",2025-04-29T20:32:56.000Z,
twitter,"Kata siapa pria gak mau KB , pria peke kondom, suntik hormon,Gel testosteron,Ejakulasi diluar.

Kalau kamu bilang pria gak berani KB vasektomi,Coba deh kamu KB steril / Tubektomi ,Berani kagak ?",2025-04-29T19:46:32.000Z,
twitter,"Udah tuh, gara2 rencana gubernur Jabar yg ingin mewajibkan vasektomi pria",2025-04-29T19:46:29.000Z,
twitter,"Khas indon, antara sakit dan obat ga nyambung. Sakitnya kemiskinan, obatnya vasektomi pd pria. Indon ga tertolong dah pokoknya.",2025-04-29T18:27:48.000Z,
twitter,"setuju bgt ajg, kalau perlu kasih insentif buat suami yg mau vasektomi.

pria miskin dikasih kontol mah udah kaya kucing,  maunya beranak banyak.",2025-04-29T18:24:32.000Z,
twitter,"KB/vasektomi bukan hal biologis, karna itu tdk terjadi secara alami, Pria memang tdk diberartkan scr biologis dlm hal ini
Jika anda emang merasa diberatkan harusnya jangan hamil, daripada jadi bahan dendam karna kehamilan tsb",2025-04-29T18:05:01.000Z,
twitter,"Kukira orang sini pada faham vasektomi  ternyata mereka yang miskin takut harus vasektomi , vasektomi bagi orang miskin yang sudah punya anak dan stop punya anak , dan vasektomi juga memulai kan perempuan karena yang di vasektomi itu pria , gw yakin",2025-04-29T17:58:45.000Z,
twitter,"Mengandung, melahirkan, menyusui —> pengorbanan wanita/istri
Vasektomi —> pengorbanan pria/suami
Jadi lumayan imbang kan sama-sama pengorbanan dari aspek biologis, tapi kalo wanitanya juga ikut tubektomi berarti ngga imbang lagi dong pengorbanannya? 2 - 1",2025-04-29T17:33:10.000Z,
twitter,yg misuh2 ngomong miskin gaboleh punya anak tolong ga gitu konsep nya vasektomi sendiri si pria minimal udah ada DUA ANAK jadi ya masuk akal dong udah 2 anak tapi ekonomi sulit mau nambah kahhh???? Sampe berapa???? *cmiiw,2025-04-29T16:30:21.000Z,
twitter,"Ya vasektomi itu malah bentuk equality, wanita kan sudah mengandung, melahirkan, menyusui ya pria bisa berkontribusi buat vasektomi. Kalo wanitnya juga disuruh kb ya malah berat sebelah dong. Lagian kenapa vasektomi? Ya karena vasektomi efek sampingnya ngga separah KB",2025-04-29T16:19:30.000Z,
twitter,"Betul, tapi biayanya lebih besar daripada vasektomi itu sendiri. Selain itu, peluang gagalnya lebih tinggi daripada peluang berhasilnya. Kalau tidak mau punya anak, lebih baik pakai kondom saja daripada mengorbankan badan sendiri (wanita maupun pria)",2025-04-29T16:18:35.000Z,
twitter,"Reply nya pada salty, padahal gak ada yg nyuruh kb wanita doang tapi knp vasektomi
Apa para makhluk twitter lupa KB pria BUKAN CUMA vasektomi, ada pil, suntik, dll.

Kenapa gak suruh KB dua pihaknya juga? Apa equality yg di gaungkan selama ini hanya berpihak ke wanita saja? https://x.com/golekkeringet//golekkeringet/status/1917157690540961848…",2025-04-29T16:10:19.000Z,
twitter,"Vasektomi adalah prosedur bedah sederhana untuk sterilisasi pria, memotong saluran vas deferens agar sperma tidak bercampur dengan air mani, mencegah kehamilan. Prosedur ini aman, efektif hampir 100%, dan tidak memengaruhi fungsi seksual atau hormon. Di Indonesia, vasektomi",2025-04-29T16:09:29.000Z,
twitter,Banyak pria kesentil egonya. Apa kabar wanita yang berbelas tahun minum pil atau suntik KB ditambah efek sampingnya lebih banyak dibanding vasektomi???,2025-04-29T15:57:58.000Z,
twitter,Dedi Mulyadi Wajibkan Pria Jalani Vasektomi Jika Ingin Terima Bansos -  https://joglosemarnews.com/2025/04/dedi-mulyadi-wajibkan-pria-jalani-vasektomi-jika-ingin-terima-bansos/…,2025-04-29T15:00:10.000Z,
twitter,"Menurut Dedi Mulyadi orang miskin wajib vasektomi kalau mau terima BANSOS.
Artinya separuh dari 60.3% penduduk miskin itu adalah pria 50%x(60%x285jt)= 85 juta jiwa 
Berapa penghematan negara dari bansos jika 85jt menolak di vasektomi?",2025-04-29T14:59:38.000Z,
twitter,"Itu pertanyaan aku reply utk sender op yg dia bilang banyak pilihan KB lain knp pilih vasektomi? 
Sementara pilihan KB lainnya itu mempengaruhi hormon perempuan & utk pria cuma disuruh pake kondom pun pada gak mau banyak alasan. Kalo syarat bansos steril istri pasti fine aja ",2025-04-29T14:58:40.000Z,
twitter,"Loh kak, dr awal jg pemerintah udh nyuruh KB, itu jg trmsuk jht krna ad efek smpngny buat pr ibu,  dn dri situ jg byk ortu yg gk pake KB alhasil byk ngelahirin anak lbh dri 2 kan? Makanya ini di perjelas vasektomi sekalian, jdi gk cuman dari wanita tpi pria jg buat pencegahannya. https://x.com/pumpimpaw/stat/pumpimpaw/status/1917199779324678427…",2025-04-29T14:56:31.000Z,
twitter,"Gubernur Jawa Barat Dedi Mulyadi menggulirkan kebijakan baru yang cukup kontroversial, yaitu pria dari keluarga prasejahtera wajib ikut program Keluarga Berencana (KB), terutama metode vasektomi. Hal itu sebagai syarat menerima bantuan sosial (bansos) dari pemerintah provinsi",2025-04-29T14:00:32.000Z,
twitter,vasektomi itu mengurangi kejantanan tolol. banyak kasus pria setelah vasektomi ditinggal istrinya karena tidak perkasa lagi. gw sebagai penganut childfree aja kagak berpikiran seekstrim itu,2025-04-29T13:56:34.000Z,
twitter,"Heran, kenapa ya orang yang udah banyak anak masih takut bakal nggak punya anak?
justru bagus bpk2 kalo vasektomi bisa hb sepuasnya tanpa mikir akan ada anak lg yg akan lahir dan dibiayai

pria jantan itu bukan yang paling banyak punya anak, tapi paling mampu menghidupi",2025-04-29T13:39:04.000Z,
twitter,""" : Bro, aku mau tanya serius nih, vasektomi itu apa sih? Takut banget dengernya 
 : Hahaa, santai, Ji! Vasektomi itu KB pria, katanya dipotong sedikit biar ga bisa bikin anak lagi 
 : HAH?! Dipotong?! Aku takut jadi vas bunga beneran dong! 
 : Wkwk, gak usah KB",2025-04-29T13:32:17.000Z,
twitter,"Yang lagi ngetrend vasektomi hmmmm
Pembahasan beberapa tahun kebelakang yg kontradiktif terhadap pria/laki2 yg sangat menentang kebijakan ini karena dianggap tidak ""laki2"" or gagah lah gitu.
Padahal penyampaian gw simpel, kl perempuan dipaksa harus KB kenapa laki2 tidak?",2025-04-29T13:30:10.000Z,
twitter,"Kemeja vintage retro unisex pria wanita oversize lengan pendek motif macan leopard oversized s m l xl

https://tokopedia.com/izicell/kemeja-vintage-retro-unisex-pria-wanita-oversize-lengan-pendek-motif-macan-leopard-oversized-s-m-l-xl-1731300132705568423…

vanessa malam vasektomi",2025-04-29T13:28:00.000Z,
twitter,"""Vasektomi katanya solusi KB pria, eh temenku bilang, 'Aku takut, nanti malah jadi vas bunga beneran!"" ",2025-04-29T13:20:29.000Z,
twitter,"Vasektomi adalah prosedur bedah untuk sterilisasi pria, mencegah sperma masuk ke air mani agar tidak menyebabkan kehamilan. Tabung vas deferens dipotong atau diblokir, efektif hingga 99%. Tidak memengaruhi fungsi seksual atau hormon. Pertanyaan ini muncul karena usulan di Jawa",2025-04-29T13:00:20.000Z,
twitter,"setelah vasektomi, pria secara efektif menjadi mandul. 
Batu banget, orang bisa memiliki keturunan itu HAM hak asasi njir lu paksa dia buat mandul itu sama aja lu rampas HAM orang lain.",2025-04-29T12:58:59.000Z,
twitter,Wkwkwk seru nih liat pria-pria yg egonya terluka diwajibin vasektomi ,2025-04-29T12:46:44.000Z,
